sku_id,product_name,category,brand,MRP,base_cost,launch_date,mrp_missing,base_cost_missing,mrp_outlier,base_cost_outlier,margin,negative_margin,product_age_months,is_new,is_stale,price_cost_ratio,high_margin,low_margin
P0571,Page Max,Apparel,BrandA,1158.35,785.3,2022-11-21,0,0,0,0,373.04999999999995,False,32,False,True,1.4750413854577868,False,False
P0572,Daughter Plus,Sports,BrandD,750.22,440.07,2023-06-16,0,0,0,0,310.15000000000003,False,25,False,True,1.7047742404617447,False,False
P0573,Trade Max,Apparel,BrandE,933.62,652.67,2023-09-26,0,0,0,0,280.95000000000005,False,22,False,True,1.4304625614782356,False,False
P0574,Billion Pro,Beauty,BrandE,769.895,955.9,2024-02-07,1,0,0,0,-186.005,True,17,False,False,0.8054137462077623,False,True
P0575,Air Lite,Books,BrandD,1129.73,704.22,2024-06-15,0,0,0,0,425.51,False,13,False,False,1.6042287921388203,False,False
P0576,Artist Go,Sports,BrandD,522.15,273.54,2024-03-05,0,0,0,0,248.60999999999996,False,16,False,False,1.9088615924544854,False,False
P0577,Pull X,Beauty,BrandD,566.19,379.46,2023-04-02,0,0,0,0,186.73000000000008,False,27,False,True,1.4920940283560853,False,False
P0578,Field X,Electronics,No Brand,244.99,198.71,2023-03-05,0,0,0,0,46.28,False,28,False,True,1.232902219314579,False,True
P0579,Democratic Plus,Electronics,BrandB,812.84,437.18,2021-07-19,0,0,0,0,375.66,False,48,False,True,1.8592799304634247,False,False
P0580,Only Max,Sports,BrandF,1448.41,867.45,2021-06-23,0,0,0,0,580.96,False,49,False,True,1.669733125828578,True,False
P0581,Throughout Lite,Home & Kitchen,BrandE,504.83,273.75,2023-03-19,0,0,0,0,231.07999999999998,False,28,False,True,1.8441278538812784,False,False
P0582,both max  ,Apparel,BrandC,779.99,778.25,2023-03-11,1,0,0,0,1.740000000000009,False,28,False,True,1.0022357854159973,False,True
P0583,Dog Pro,Beauty,BrandB,1021.11,716.85,2028-01-01,0,0,0,0,304.26,False,-30,True,False,1.424440259468508,False,False
P0584,read lite  ,Home & Kitchen,BrandA,824.34,516.31,2024-11-12,0,0,0,0,308.0300000000001,False,8,False,False,1.5965989424957876,False,False
P0585,Environment Lite,Electronics,No Brand,444.53,238.67,2021-12-20,0,0,0,0,205.85999999999999,False,43,False,True,1.862529852935015,False,False
P0586,Wall X,Books,BrandB,527.03,387.07,2021-05-18,0,0,0,0,139.95999999999998,False,50,False,True,1.3615883431937374,False,False
P0587,Nature X,Home & Kitchen,BrandB,656.06,521.2,2021-08-04,0,0,0,0,134.8599999999999,False,47,False,True,1.2587490406753643,False,False
P0588,include x  ,Electronics,BrandA,1211.88,632.57,2024-11-04,0,0,0,0,579.3100000000001,False,8,False,False,1.9158037845613924,True,False
P0589,Like Lite,Sports,BrandE,1180.59,606.18,2022-10-31,0,0,0,0,574.41,False,33,False,True,1.9475898248045136,True,False
P0590,Road Max,Sports,BrandA,319.47,229.19,2021-11-15,0,0,0,0,90.28000000000003,False,44,False,True,1.3939089838125573,False,True
P0591,Nothing Go,Home & Kitchen,BrandC,1834.51,953.43,2023-10-29,0,0,0,0,881.08,False,21,False,True,1.9241160861311266,True,False
P0592,Together Max,Sports,BrandC,590.16,379.3,2021-11-19,0,0,0,0,210.85999999999996,False,44,False,True,1.555918797785394,False,False
P0593,Sing Go,Beauty,BrandC,515.72,398.24,2023-12-23,0,0,0,0,117.48000000000002,False,19,False,True,1.294997991161109,False,True
P0594,Mean Plus,Home & Kitchen,BrandD,798.39,149.75,2023-03-31,1,0,0,0,648.64,False,28,False,True,5.331485809682804,True,False
P0595,Here Max,Electronics,BrandE,775.98,516.31,2023-11-29,1,1,0,0,259.6700000000001,False,20,False,True,1.5029342836667896,False,False
P0596,Ability Go,Apparel,BrandA,522.59,508.515,2022-10-10,0,1,0,0,14.075000000000045,False,33,False,True,1.0276786328820193,False,True
P0597,Relationship X,Home & Kitchen,BrandC,1023.83,656.32,2023-11-19,0,0,0,0,367.51,False,20,False,True,1.5599555095075572,False,False
P0598,Find X,Electronics,BrandE,541.8,408.58,2021-07-16,0,0,0,0,133.21999999999997,False,48,False,True,1.3260560967252435,False,False
P0599,Enough Go,Apparel,BrandC,779.99,239.13,2022-09-01,1,0,0,0,540.86,False,34,False,True,3.2617822941496257,True,False
P0600,Light Pro,Electronics,BrandF,1396.14,808.78,2021-03-07,0,0,0,0,587.3600000000001,False,52,False,True,1.7262296298128046,True,False
P0601,Goal Max,Beauty,BrandD,833.81,948.54,2024-12-23,0,0,0,0,-114.73000000000002,True,7,False,False,0.8790456912729036,False,True
P0602,Story Go,Sports,BrandC,1252.64,797.39,2024-09-19,0,0,0,0,455.2500000000001,False,10,False,False,1.570925143279951,False,False
P0603,Trip Lite,Apparel,BrandB,1307.45,789.65,2022-05-11,0,0,0,0,517.8000000000001,False,38,False,True,1.6557335528398658,True,False
P0604,Loss X,Apparel,BrandE,779.99,466.18,2023-04-02,1,0,0,0,313.81,False,27,False,True,1.6731520013728602,False,False
P0605,After Go,Sports,BrandB,472.88,329.54,2023-08-31,0,0,0,0,143.33999999999997,False,23,False,True,1.4349699581234447,False,False
P0606,Clear Plus,Sports,BrandE,282.26,386.3,2023-10-17,0,0,0,0,-104.04000000000002,True,21,False,True,0.7306756406937612,False,True
P0607,Firm Plus,Books,BrandA,874.6,294.88,2023-12-30,1,0,0,0,579.72,False,19,False,True,2.9659522517634294,True,False
P0608,At Max,Apparel,BrandA,160.0,128.74,2021-08-17,0,0,0,0,31.25999999999999,False,47,False,True,1.2428149759204599,False,True
P0609,Card Max,Beauty,BrandF,1447.03,850.69,2022-04-08,0,0,0,0,596.3399999999999,False,39,False,True,1.7010074175081402,True,False
P0610,idea lite  ,Apparel,BrandC,1191.16,602.79,2021-09-17,0,0,0,0,588.3700000000001,False,46,False,True,1.9760779044111552,True,False
P0611,Majority Plus,Home & Kitchen,BrandC,1254.44,742.49,2022-11-13,0,0,0,0,511.95000000000005,False,32,False,True,1.689504235747283,True,False
P0612,Event Plus,Home & Kitchen,BrandE,1327.46,708.12,2021-03-31,0,0,0,0,619.34,False,52,False,True,1.8746257696435633,True,False
P0613,Dream X,Apparel,BrandD,355.02,267.3,2021-09-24,0,0,0,0,87.71999999999997,False,46,False,True,1.3281705948372613,False,True
P0614,Into Go,Beauty,BrandE,1848.2,935.8,2022-04-20,0,0,0,0,912.4000000000001,False,39,False,True,1.9749946569779868,True,False
P0615,Just Plus,Books,BrandD,723.0,518.53,2022-09-19,0,0,0,0,204.47000000000003,False,34,False,True,1.3943262684897693,False,False
P0616,Choose Plus,Sports,BrandF,693.76,421.87,2021-09-05,0,0,0,0,271.89,False,46,False,True,1.6444876383720104,False,False
P0617,Price Max,Electronics,BrandF,206.95,152.79,2021-06-23,0,0,0,0,54.16,False,49,False,True,1.3544734603049937,False,True
P0618,operation lite  ,Beauty,BrandA,769.895,253.12,2023-02-17,1,0,0,0,516.775,False,29,False,True,3.0416205752212386,True,False
P0619,Player Pro,Home & Kitchen,BrandF,798.39,578.39,2022-01-05,1,0,0,0,220.0,False,42,False,True,1.380366188903681,False,False
P0620,Mouth Go,Beauty,No Brand,319.03,518.76,2021-11-27,0,1,0,0,-199.73000000000002,True,44,False,True,0.6149857352147428,False,True
P0621,Need X,Home & Kitchen,BrandB,441.97,226.53,2022-11-09,0,0,0,0,215.44000000000003,False,32,False,True,1.9510440118306627,False,False
P0622,Himself Go,Electronics,BrandE,1162.66,516.31,2023-06-25,0,1,0,0,646.3500000000001,False,25,False,True,2.25186419011834,True,False
P0623,Do Lite,Home & Kitchen,BrandD,1054.37,608.64,2023-11-10,0,0,0,0,445.7299999999999,False,20,False,True,1.7323376708727654,False,False
P0624,Cold Lite,Apparel,BrandF,178.18,212.68,2024-05-08,0,0,0,0,-34.5,True,14,False,False,0.8377844649238292,False,True
P0625,Matter Go,Electronics,BrandD,1491.13,903.99,2022-03-08,0,0,0,0,587.1400000000001,False,40,False,True,1.6494983351585748,True,False
P0626,Grow Go,Beauty,BrandB,769.895,325.25,2021-06-14,1,0,0,0,444.645,False,49,False,True,2.367086856264412,False,False
P0627,First Go,Apparel,BrandD,545.25,426.95,2022-01-21,0,0,0,0,118.30000000000001,False,42,False,True,1.2770816254830777,False,True
P0628,Note Go,Beauty,BrandE,673.79,422.61,2021-04-25,0,0,0,0,251.17999999999995,False,51,False,True,1.5943541326518538,False,False
P0629,Operation Pro,Sports,BrandB,604.05,319.87,2021-02-23,0,0,0,0,284.17999999999995,False,53,False,True,1.8884234220151934,False,False
P0630,Include Plus,Home & Kitchen,BrandC,1443.84,905.66,2024-05-11,0,0,0,0,538.18,False,14,False,False,1.5942406642669433,True,False
P0631,Total Plus,Books,BrandF,1285.73,693.84,2022-05-14,0,0,0,0,591.89,False,38,False,True,1.8530641069987317,True,False
P0632,Campaign Lite,Home & Kitchen,BrandB,719.27,386.98,2021-12-31,0,0,0,0,332.28999999999996,False,43,False,True,1.858674866918187,False,False
P0633,project lite  ,Electronics,BrandC,764.11,402.34,2024-07-27,0,0,0,0,361.77000000000004,False,12,False,False,1.8991648854202914,False,False
P0634,And Go,Sports,BrandA,879.9449999999999,661.22,2021-09-17,1,0,0,0,218.7249999999999,False,46,False,True,1.330790054747285,False,False
P0635,Control Pro,Electronics,BrandB,361.76,230.73,2023-02-19,0,0,0,0,131.03,False,29,False,True,1.5678932085121138,False,False
P0636,Make Lite,Home & Kitchen,BrandB,423.45,541.77,2024-05-22,0,1,0,0,-118.32,True,14,False,False,0.7816047400188272,False,True
P0637,Federal Plus,Home & Kitchen,BrandF,1758.86,917.35,2023-09-28,0,0,0,0,841.5099999999999,False,22,False,True,1.917327083446885,True,False
P0638,First Lite,Beauty,BrandE,1248.84,812.84,2021-02-19,0,0,0,0,435.9999999999999,False,53,False,True,1.536390925643423,False,False
P0639,Your Max,Electronics,No Brand,1058.66,751.81,2024-01-24,0,0,0,0,306.85000000000014,False,18,False,False,1.4081483353506872,False,False
P0640,Provide Go,Electronics,BrandD,1077.45,687.28,2022-07-20,0,0,0,0,390.1700000000001,False,36,False,True,1.5677016645326505,False,False
P0641,Their Max,Sports,BrandA,1246.68,852.19,2024-11-14,0,0,0,0,394.49,False,8,False,False,1.4629132001079572,False,False
P0642,Poor X,Electronics,BrandB,1478.46,745.56,2021-03-31,0,0,0,0,732.9000000000001,False,52,False,True,1.9830194752937391,True,False
P0643,Quite Pro,Books,No Brand,1236.29,848.68,2021-02-11,0,0,0,0,387.61,False,53,False,True,1.4567210255926852,False,False
P0644,Discuss Max,Electronics,BrandC,775.98,516.31,2023-06-04,1,1,0,0,259.6700000000001,False,25,False,True,1.5029342836667896,False,False
P0645,Expert Go,Home & Kitchen,BrandE,232.28,126.99,2021-01-30,0,0,0,0,105.29,False,54,False,True,1.829120403181353,False,True
P0646,Price X,Beauty,BrandB,1240.46,620.91,2023-07-11,0,0,0,0,619.5500000000001,False,24,False,True,1.9978096664572966,True,False
P0647,Raise Pro,Apparel,BrandC,904.15,606.52,2021-01-12,0,0,0,0,297.63,False,54,False,True,1.4907175361076304,False,False
P0648,Follow Lite,Electronics,BrandE,545.16,607.18,2023-09-01,0,0,0,0,-62.01999999999998,True,22,False,True,0.8978556605948813,False,True
P0649,Number Max,Sports,BrandA,1086.24,824.08,2021-05-01,0,0,0,0,262.15999999999997,False,50,False,True,1.318124453936511,False,False
P0650,sister max  ,Books,BrandC,1274.59,989.45,2021-05-19,0,0,0,0,285.1399999999999,False,50,False,True,1.2881803021880842,False,False
P0651,Star Go,Electronics,BrandC,204.95,170.15,2023-09-22,0,0,0,0,34.79999999999998,False,22,False,True,1.2045254187481633,False,True
P0652,Time X,Sports,BrandC,466.96,574.02,2022-10-29,0,1,0,0,-107.06,True,33,False,True,0.8134908191352218,False,True
P0653,Field X,Home & Kitchen,BrandB,603.88,957.58,2021-05-24,0,0,0,0,-353.70000000000005,True,50,False,True,0.6306313832786816,False,True
P0654,indeed x  ,Electronics,BrandF,1195.05,791.02,2024-12-24,0,0,0,0,404.03,False,7,False,False,1.510770903390559,False,False
P0655,boy go  ,Books,BrandA,548.93,602.155,2021-05-12,0,1,0,0,-53.22500000000002,True,50,False,True,0.9116091371822869,False,True
P0656,compare x  ,Beauty,BrandE,1878.62,996.68,2021-08-20,0,0,0,0,881.9399999999999,False,47,False,True,1.8848777942769996,True,False
P0657,Money Plus,Home & Kitchen,BrandE,1260.14,821.84,2023-03-22,0,0,0,0,438.30000000000007,False,28,False,True,1.533315487199455,False,False
P0658,white lite  ,Books,No Brand,532.08,368.13,2024-03-24,0,0,0,0,163.95000000000005,False,16,False,False,1.4453589764485373,False,False
P0659,Then Plus,Apparel,BrandD,272.26,164.0,2023-08-29,0,0,0,0,108.25999999999999,False,23,False,True,1.6601219512195122,False,True
P0660,Film X,Beauty,BrandB,879.26,593.48,2024-01-15,0,0,0,0,285.78,False,18,False,False,1.481532654849363,False,False
P0661,Of Go,Sports,BrandB,1127.54,593.67,2021-03-17,0,0,0,0,533.87,False,52,False,True,1.8992706385702496,True,False
P0662,Two Plus,Beauty,BrandF,524.34,274.42,2022-05-20,0,0,0,0,249.92000000000002,False,38,False,True,1.9107207929451206,False,False
P0663,Need X,Apparel,BrandD,208.63,121.57,2024-06-30,0,0,0,0,87.06,False,13,False,False,1.7161306243316607,False,True
P0664,Hotel X,Apparel,BrandC,1165.0,589.16,2024-02-10,0,0,0,0,575.84,False,17,False,False,1.9773915404983367,True,False
P0665,Candidate Pro,Sports,BrandF,951.46,496.53,2022-07-21,0,0,0,0,454.93000000000006,False,36,False,True,1.9162185567840817,False,False
P0666,Measure Plus,Sports,BrandA,1560.74,956.75,2023-11-16,0,0,0,0,603.99,False,20,False,True,1.6312934413378626,True,False
P0667,Body Plus,Home & Kitchen,BrandE,256.87,541.77,2023-06-16,0,1,0,0,-284.9,True,25,False,True,0.474131088838437,False,True
P0668,Benefit Max,Sports,BrandA,1316.51,954.15,2024-07-25,0,0,0,0,362.36,False,12,False,False,1.3797725724466803,False,False
P0669,Job Lite,Apparel,BrandD,1580.87,847.94,2024-09-29,0,0,0,0,732.9299999999998,False,10,False,False,1.8643654032124912,True,False
P0670,Down Max,Beauty,BrandF,1302.43,687.37,2024-08-28,0,0,0,0,615.0600000000001,False,11,False,False,1.8948019261824054,True,False
P0671,Yes Plus,Beauty,BrandA,1355.36,769.36,2024-07-30,0,0,0,0,585.9999999999999,False,12,False,False,1.7616720390974314,True,False
P0672,outside plus  ,Books,BrandE,1150.43,643.12,2023-04-05,0,0,0,0,507.31000000000006,False,27,False,True,1.7888263465605176,True,False
P0673,Raise Go,Home & Kitchen,BrandC,630.88,334.66,2023-10-31,0,0,0,0,296.21999999999997,False,21,False,True,1.885137154126576,False,False
P0674,Law Lite,Electronics,No Brand,712.51,381.05,2023-06-08,0,0,0,0,331.46,False,25,False,True,1.8698595984778899,False,False
P0675,Drive X,Apparel,BrandD,1068.89,821.02,2024-04-24,0,0,0,0,247.87000000000012,False,15,False,False,1.301904947504324,False,False
P0676,Return Go,Apparel,BrandA,579.64,399.67,2024-12-16,0,0,0,0,179.96999999999997,False,7,False,False,1.4502964946080517,False,False
P0677,Pass Lite,Home & Kitchen,BrandA,205.99,130.9,2022-08-01,0,0,0,0,75.09,False,35,False,True,1.5736440030557677,False,True
P0678,Represent Max,Sports,BrandF,810.75,557.36,2024-10-16,0,0,0,0,253.39,False,9,False,False,1.4546253767762307,False,False
P0679,Next Go,Beauty,BrandE,449.67,305.79,2024-06-16,0,0,0,0,143.88,False,13,False,False,1.4705189836162071,False,False
P0680,Practice Pro,Sports,BrandA,1068.26,736.82,2024-09-04,0,0,0,0,331.43999999999994,False,10,False,False,1.449824923319128,False,False
P0681,Tough Go,Sports,BrandE,950.71,616.26,2023-02-15,0,0,0,0,334.45000000000005,False,29,False,True,1.5427092460974265,False,False
P0682,Itself Plus,Books,BrandA,1080.31,705.35,2022-02-06,0,0,0,0,374.9599999999999,False,41,False,True,1.531594243992344,False,False
P0683,Method Pro,Home & Kitchen,BrandF,398.2,228.07,2022-03-18,0,0,0,0,170.13,False,40,False,True,1.7459551891962994,False,False
P0684,Fact Plus,Apparel,BrandC,472.04,508.515,2022-11-14,0,1,0,0,-36.474999999999966,True,32,False,True,0.9282715357462415,False,True
P0685,Operation Lite,Apparel,BrandB,773.18,578.73,2021-11-26,0,0,0,0,194.44999999999993,False,44,False,True,1.3359943324175347,False,False
P0686,Past Go,Electronics,BrandE,1047.12,516.31,2022-05-18,0,1,0,0,530.81,False,38,False,True,2.028083903081482,True,False
P0687,Wait X,Books,BrandC,1314.37,791.02,2021-08-03,0,0,0,0,523.3499999999999,False,47,False,True,1.6616141184799371,True,False
P0688,Citizen X,Home & Kitchen,BrandD,1126.37,923.61,2021-12-13,0,0,0,0,202.75999999999988,False,43,False,True,1.2195298881562564,False,False
P0689,Table X,Books,BrandA,874.6,499.35,2023-04-10,1,0,0,0,375.25,False,27,False,True,1.7514769199959948,False,False
P0690,Truth X,Books,BrandA,137.24,111.0,2022-06-05,0,0,0,0,26.24000000000001,False,37,False,True,1.2363963963963964,False,True
P0691,Traditional Max,Apparel,BrandA,251.12,175.32,2022-08-29,0,0,0,0,75.80000000000001,False,35,False,True,1.432352270134611,False,True
P0692,Wait Lite,Books,BrandC,352.67,231.23,2022-08-23,0,0,0,0,121.44000000000003,False,35,False,True,1.525191367902089,False,True
P0693,Answer Lite,Beauty,BrandE,1722.19,876.72,2024-08-08,0,0,0,0,845.47,False,11,False,False,1.9643557806369194,True,False
P0694,Gas Lite,Electronics,BrandA,808.8,576.19,2021-06-25,0,0,0,0,232.6099999999999,False,49,False,True,1.4037036394244953,False,False
P0695,Spring Lite,Beauty,BrandD,1679.41,957.32,2023-01-20,0,0,0,0,722.09,False,30,False,True,1.7542827894538922,True,False
P0696,enter plus  ,Electronics,BrandE,1287.15,681.67,2023-11-05,0,0,0,0,605.4800000000001,False,20,False,True,1.8882303754015874,True,False
P0697,Only Max,Beauty,BrandE,319.6,212.28,2023-09-11,0,0,0,0,107.32000000000002,False,22,False,True,1.5055586960618053,False,True
P0698,Really Lite,Home & Kitchen,No Brand,833.19,513.24,2024-11-19,0,0,0,0,319.95000000000005,False,8,False,False,1.6233925648819267,False,False
P0699,Office Go,Beauty,No Brand,1663.59,998.65,2024-09-12,0,0,0,0,664.9399999999999,False,10,False,False,1.6658388824913632,True,False
P0700,Minute Plus,Books,BrandB,874.6,638.44,2023-12-17,1,0,0,0,236.15999999999997,False,19,False,True,1.3699016352358875,False,False
P0701,Industry Max,Apparel,BrandC,639.94,354.03,2022-04-01,0,0,0,0,285.9100000000001,False,39,False,True,1.807586927661498,False,False
P0702,Raise Go,Beauty,BrandE,417.15,224.52,2021-10-07,0,0,0,0,192.62999999999997,False,45,False,True,1.8579636557990378,False,False
P0703,Media Pro,Beauty,BrandB,1289.0,741.84,2023-01-03,0,0,0,0,547.16,False,30,False,True,1.737571443977138,True,False
P0704,List Pro,Home & Kitchen,BrandE,266.59,541.77,2021-10-11,0,1,0,0,-275.18,True,45,False,True,0.492072281595511,False,True
P0705,Toward Max,Books,BrandA,487.3,347.94,2021-04-26,0,0,0,0,139.36,False,51,False,True,1.40052882680922,False,False
P0706,Far X,Apparel,BrandC,1119.98,654.36,2021-06-15,0,0,0,0,465.62,False,49,False,True,1.7115654991136378,True,False
P0707,Interest Plus,Home & Kitchen,BrandE,1348.65,858.39,2024-11-14,0,0,0,0,490.2600000000001,False,8,False,False,1.5711389927655264,True,False
P0708,Or Go,Books,BrandD,874.6,697.12,2022-08-27,1,0,0,0,177.48000000000002,False,35,False,True,1.254590314436539,False,False
P0709,Road X,Sports,No Brand,879.9449999999999,124.5,2023-12-22,1,0,0,0,755.4449999999999,False,19,False,True,7.067831325301205,True,False
P0710,Out Pro,Books,BrandE,1419.54,991.5,2022-08-13,0,0,0,0,428.03999999999996,False,35,False,True,1.4317095310136156,False,False
P0711,operation max  ,Books,BrandD,874.25,663.66,2024-02-17,0,0,0,0,210.59000000000003,False,17,False,False,1.317316095591116,False,False
P0712,Letter X,Electronics,BrandA,487.15,268.31,2022-01-18,0,0,0,0,218.83999999999997,False,42,False,True,1.8156237188326934,False,False
P0713,look x  ,Electronics,BrandE,1759.29,901.46,2022-05-21,0,0,0,0,857.8299999999999,False,38,False,True,1.9516007365828765,True,False
P0714,Yard X,Books,BrandB,823.82,602.155,2023-07-07,0,1,0,0,221.66500000000008,False,24,False,True,1.3681195041143892,False,False
P0715,Meet Go,Beauty,BrandF,78.75,106.44,2023-07-14,0,0,0,0,-27.689999999999998,True,24,False,True,0.7398534385569335,False,True
P0716,Can Max,Home & Kitchen,No Brand,1598.33,541.77,2023-11-11,0,1,0,0,1056.56,False,20,False,True,2.9502002694870515,True,False
P0717,Early Pro,Sports,BrandF,1099.77,568.51,2022-08-23,0,0,0,0,531.26,False,35,False,True,1.9344778455963836,True,False
P0718,Money Go,Apparel,BrandF,1269.59,508.515,2023-01-28,0,1,0,0,761.0749999999999,False,30,False,True,2.4966618487163603,True,False
