sku_id,date,competitor_id,competitor_price
P0994,2025-03-15,C003,982.8
P0951,2025-01-07,C002,1493.19
P0838,2025-01-15,C004,2435.52
P0970,2024-10-14,C007,1015.28
P0257,2025-03-12,C004,2304.17
P0537,2025-04-01,C007,1728.87
P1338,2024-08-17,C001,508.16
P0417,2024-07-14,C003,668.13
P0280,2024-12-18,C010,2141.1
P1410,2025-04-21,C003,1851.76
P0804,2025-02-28,C009,2238.05
P0888,2025-05-17,C004,2342.07
P0330,,C010,923.81
P0661,2025-02-01,C009,544.74
P0665,2025-05-31,C010,1673.93
P0311,2025-05-07,C006,1856.17
P0489,2025-04-15,C010,719.86
P0628,2024-09-05,C005,1649.12
P0931,2024-09-25,C001,2102.31
P1073,2025-07-07,C009,890.4
P0206,2025-01-23,C003,980.12
P0748,2024-07-31,C003,1819.68
P0230,2025-06-29,C005,883.5
P0221,2024-10-12,C009,1521.76
P1334,2024-08-04,C009,2416.76
P0092,2025-05-12,C007,570.65
P0168,2025-04-15,C005,1520.62
P0309,2025-06-10,C010,351.27
P0384,2025-02-27,C003,2379.49
P0429,2025-01-21,C005,609.48
P1439,2025-05-11,C006,1588.01
P0426,2024-08-15,C007,741.45
P1074,2024-12-09,C007,561.04
P0104,2024-11-18,C002,1949.52
P0393,2025-05-02,C005,1020.84
P0951,2024-11-17,C001,2456.8
P1029,2025-03-05,C002,1887.85
P1082,2025-02-24,C007,500.08
P1456,2025-04-15,C006,1676.67
P0547,2025-02-10,C005,1256.41
P0578,2024-09-02,C001,733.25
P1258,2024-12-14,C008,883.04
P0517,2024-09-26,C007,1612.03
P0431,2024-11-29,C007,2220.78
P0235,2024-08-25,C007,1297.48
P0553,2024-08-25,C004,2087.73
P1281,2025-02-14,C001,1795.62
P0322,2024-10-06,C001,426.76
P0798,2024-10-06,C001,2171.6
P0400,2024-09-28,C005,1337.44
P1140,2025-02-14,C002,1453.28
P1361,2024-11-06,C001,2095.31
P1325,2025-05-13,C004,2309.39
P0557,2025-01-20,C008,1611.88
P0657,2024-07-20,C006,1048.89
P0480,2024-09-04,C004,2164.26
P0291,2025-02-25,C008,413.05
P1257,2024-12-18,C010,1289.29
P0842,2024-11-21,C010,1870.09
P0498,2024-08-10,C009,1747.83
P1130,2025-02-19,C005,2438.6
P1430,2025-06-08,C009,1774.56
P0783,2024-12-31,C010,1136.56
P0514,2024-12-20,C005,2266.72
P0460,2024-07-11,C010,1730.74
P0219,2025-06-30,C001,2141.21
P0017,2024-10-18,C009,1260.36
P1122,2024-09-08,C010,1208.84
P0558,2025-06-07,C006,2465.16
P1259,2025-07-07,C004,710.26
P0230,2024-09-19,C001,637.6
P1031,2025-04-24,C009,465.1
P1249,2024-12-14,C008,927.9
P1324,2024-07-12,C002,2405.72
P0258,2024-07-10,C002,1429.19
P0863,2024-08-06,C009,1589.57
P1099,2025-01-11,C005,1073.76
P0371,2025-05-01,C005,1496.86
P0871,2025-04-07,C010,887.49
P1473,2025-06-24,C007,1526.85
P1190,2024-10-15,C003,482.29
P0446,2024-09-06,C001,1270.5
P0563,2025-01-05,C003,1488.18
P1463,2024-11-20,C002,364.88
P0759,2024-10-01,C009,1911.98
P1103,2024-10-08,C009,1867.33
P0417,2024-08-11,C006,2070.26
P1056,2025-05-10,C003,1731.86
P1231,2024-12-07,C009,417.59
P1107,2024-10-12,C007,873.31
P1348,,C003,1016.61
P0040,2024-10-05,C007,683.9
P1248,2024-12-13,C010,935.36
P1170,2025-01-28,C001,1632.09
P0737,2025-02-06,C002,2070.31
P0044,2025-03-23,C010,2090.99
P1207,2025-07-03,C002,1793.47
P0419,2024-07-15,C004,2212.83
P0624,2025-06-20,C007,1574.32
P1164,2024-10-24,C005,2437.85
P0644,2025-07-03,C004,1235.32
P1478,2025-03-17,C002,1788.2
P0321,2024-07-11,C006,1816.22
P1297,2024-09-19,C003,1360.82
P0954,2025-02-17,C002,959.67
P0245,2024-12-18,C007,2276.22
P0966,2025-02-13,C008,807.11
P0308,2024-08-17,C009,2284.61
P0410,2024-11-29,C006,2003.53
P1294,2025-02-23,C001,2015.41
P0454,2025-01-07,C001,1866.0
P1391,2024-08-23,C006,643.88
P0048,2025-05-31,C001,1791.27
P0944,2024-09-19,C009,2006.95
P1213,2024-11-13,C001,312.05
P1239,2024-10-16,C006,889.56
P0683,2025-01-14,C001,1269.35
P1365,2024-10-24,C002,2116.81
P0462,2025-01-29,C007,1665.31
P1298,2024-12-11,C002,
P1120,2024-07-25,C001,2053.18
P1353,2024-08-15,C002,777.54
P0319,2025-03-07,C007,2141.43
P1335,2024-07-10,C007,860.86
P0882,2024-12-30,C010,692.63
P0351,2025-03-28,C005,494.49
P0648,2025-03-17,C004,1287.49
P1026,2024-09-26,C006,1699.61
P0144,2024-09-10,C007,2003.97
P1434,2025-01-30,C010,566.29
P1475,2025-03-03,C008,1462.14
P1481,2024-10-07,,2089.65
P0575,2025-04-18,C003,2270.83
P0249,2025-01-04,C009,2485.72
P0872,2024-07-20,C009,1964.93
P0150,2025-05-08,C006,1453.71
P0698,2025-04-15,C010,2050.12
P0646,2025-02-12,C004,924.46
P1179,2025-06-08,C009,2352.51
P0425,2024-10-26,C005,2278.69
P0215,2025-07-03,C004,
P1000,2025-05-13,C005,2196.34
P0374,2024-11-27,C002,1883.6
P0112,2025-01-18,C003,899.11
P1270,2024-09-13,C005,1855.97
P0247,2025-03-21,C004,2411.38
P1477,2025-01-01,C002,1990.98
P0643,2025-06-18,C006,2395.86
P1130,2024-10-09,C009,1575.01
P0584,2024-08-24,C010,1315.74
P0396,2025-05-04,C001,637.04
P0538,2025-06-17,C009,485.46
P0893,2025-05-29,C004,693.41
P0138,2024-09-19,C007,2268.08
P0542,2024-11-10,C005,1349.43
P1061,2024-11-25,C002,1644.35
P1341,2025-03-01,C006,2279.18
P0675,2024-07-16,C005,574.7
P0904,2025-05-15,C005,
P0477,2024-09-11,C005,1647.64
P0845,2024-07-19,C010,846.17
P0717,2025-06-23,C001,1255.1
P0345,2024-09-07,C001,531.34
P1383,2025-05-16,C003,1138.67
P0793,2024-08-17,C003,1353.03
P0093,2025-02-22,C005,1983.28
P1398,2024-10-11,C004,1555.45
P0654,2024-07-29,C002,1913.2
P0832,2024-11-06,C003,1371.32
P0848,2024-10-02,C004,1825.65
P0404,2025-02-12,C010,1689.02
P0391,2025-01-31,C004,1459.17
P1095,2024-12-28,C004,1143.52
P0842,2024-09-19,C004,2340.14
P0222,2024-07-28,C006,1317.88
P0610,2025-06-29,C004,1930.24
P0068,2024-12-23,C004,864.0
P1499,2025-02-07,C005,1207.15
P0174,2024-10-15,C006,575.01
P0651,,C004,1170.66
P1145,2024-10-24,C003,1756.61
P0238,2024-07-27,C007,
P0137,2024-11-18,C009,819.85
P0366,2025-04-04,C001,897.93
P0423,2024-11-08,C009,2310.66
P0253,2025-02-01,C004,364.11
P0071,2025-03-13,C006,2213.27
P0473,2024-10-25,C004,369.33
P1218,2025-03-06,C007,
P0961,2025-06-04,C004,715.53
P1298,2024-12-20,C001,436.91
P1038,2024-09-06,C003,410.63
P0136,2025-03-27,C004,1796.34
P0943,2025-01-16,C006,603.08
P0015,2025-04-06,C005,1813.72
P0673,2024-11-10,C003,1056.52
P0493,2025-02-27,C008,1989.22
P0580,2024-11-13,C009,
P1194,2024-12-18,C010,1293.52
P0187,2024-11-29,C001,1859.75
P0170,2024-10-21,C004,1272.47
P1476,2025-03-31,C005,2338.95
P1034,2024-10-19,C005,1258.23
P0307,2024-08-30,C006,1789.51
P1235,2025-05-19,C009,1187.17
P0466,,C008,2492.15
P0846,2024-10-02,C009,613.8
P0941,2025-07-07,C006,1259.77
P1264,2025-04-09,C008,417.49
P0383,2025-03-03,C006,1953.41
P0491,2024-09-12,C006,404.43
P0133,2025-06-18,C002,
P1009,2024-09-05,C006,1684.55
P1167,2025-03-13,C001,1827.38
BROKEN_SKU,2024-08-28,C010,1897.33
P0198,2024-12-23,C003,2285.22
P0898,2024-09-13,C008,2056.6
P0121,2024-09-25,C001,723.24
P0415,2025-05-08,C003,2444.71
P0841,2025-04-07,C002,628.01
P0829,2025-04-20,C004,1984.27
P0164,2025-04-09,C004,1939.69
P0501,2024-11-25,C007,466.54
P1486,2024-10-30,C001,426.59
P0087,2024-10-01,C001,2189.92
P1012,2024-08-18,C004,541.19
P0268,2025-05-31,C006,1873.78
P0447,2025-02-16,C009,1325.8
P1238,2025-05-25,C010,1435.84
P0160,2025-04-02,C004,660.98
P0164,2025-04-26,C005,1646.92
P0810,2025-04-26,C002,2163.08
P0003,2025-02-09,C004,994.92
P1381,2024-09-12,C001,1968.92
P0393,2025-05-05,C007,1961.51
P0299,2025-06-01,C008,1275.38
P0967,2025-05-15,C005,1040.6
P0202,2024-08-24,C001,2254.8
P0654,2025-03-09,C001,1515.19
P0284,2025-03-27,C006,1114.58
P1006,2025-04-13,C007,1668.45
P1161,2024-08-27,C005,2006.91
P0328,2025-02-05,C005,2167.67
P0285,2024-08-10,C007,2163.93
P1164,2025-01-27,C005,1160.83
P1302,2024-07-10,C004,436.42
P1357,2025-01-11,C003,1170.67
P0826,2025-05-22,C009,1570.97
P0370,2024-09-16,C007,1430.21
P0780,2025-04-15,C001,949.32
P0959,2025-02-25,C002,2137.86
P0662,2025-03-24,C007,2095.11
P0379,2025-03-02,C006,1595.12
P1193,2024-09-15,C010,1521.01
P0009,2024-12-07,C001,2488.95
P0800,2024-12-18,C001,361.0
P1364,2025-05-13,C006,
P0071,2024-09-13,C009,2189.67
P1175,2024-11-28,C008,1773.53
P0677,,C004,368.24
P1496,2025-05-09,C007,424.94
BROKEN_SKU,2025-04-25,C009,2066.83
P0552,2025-04-16,C001,1568.68
P0242,2025-05-03,C010,2075.09
P1328,2024-12-06,C006,1625.56
P0765,2025-03-28,C005,654.6
P0656,2025-04-30,C002,1864.92
P0581,2024-10-12,C008,696.99
P0219,2024-10-02,C007,1623.33
P0577,2024-09-05,C005,784.96
P1009,2024-09-10,C008,441.43
P1184,2025-03-09,C010,1043.97
P1229,2025-03-01,C008,2088.39
P1349,2025-04-09,C006,
P0178,2024-12-20,C007,1307.19
P0243,2025-03-29,C008,797.31
P1065,2024-12-05,C004,567.55
P1327,2024-12-25,C005,2436.38
P0500,2025-02-14,C009,793.1
P1118,2024-09-25,C007,1274.56
P0417,2024-11-11,C005,1360.71
P0326,2025-03-12,C007,1893.33
P1272,2024-08-24,C006,1345.2
P0457,2025-05-14,C001,1562.97
P0841,2025-01-22,C003,685.74
P1078,2025-01-06,C008,1014.79
P0632,2025-05-25,C010,1662.74
P0323,2024-08-21,C007,743.38
P0113,2025-03-24,C002,1537.99
P0723,2025-01-30,C008,694.18
P1113,2024-12-21,C008,1287.25
P0187,2025-05-30,C008,1692.67
P1113,2024-12-25,C005,456.84
P1150,2024-07-08,C005,784.7
P1413,2025-01-12,C007,700.0
P0620,2024-12-13,C002,1047.89
P0613,2025-01-25,C002,712.67
P0128,2024-07-19,C007,1857.84
P0985,2025-01-16,C004,642.72
P1292,2024-12-17,C006,1085.2
P1194,2025-02-10,C005,2115.99
P0578,2024-08-07,C009,2193.79
P0951,2025-02-17,C009,787.71
P0485,2025-06-04,C008,545.82
P0615,2025-01-28,C002,1627.21
P0473,2024-11-03,C003,1651.81
P0573,2024-10-03,C004,1793.39
P0304,2025-01-12,C006,978.88
P1075,2025-06-28,C002,2059.19
P1319,2024-07-16,C002,974.81
P0539,2025-06-23,C008,1395.47
P0561,2025-04-23,C001,2381.0
P0731,2024-12-17,C010,1082.55
P0110,2025-03-20,C001,1819.89
P0072,2024-09-24,C008,2253.4
P0774,2024-11-11,C004,718.02
P0094,2025-03-28,C010,355.54
P0597,2025-01-27,C001,1563.15
P1217,2025-02-23,C006,1934.03
P0371,2024-09-04,C003,1973.11
P1151,2024-10-07,C002,710.39
P0376,2025-05-19,C002,847.32
P1365,2025-07-02,C004,1498.93
P1361,2025-03-20,C007,786.29
P1005,2024-07-26,C007,1331.2
P1403,2024-07-17,C009,1035.61
P1104,2024-11-21,C006,1788.27
P0279,2025-04-02,C008,2132.22
P0871,2025-02-12,C010,762.3
P1382,2024-08-17,C008,1765.15
P1322,2024-11-05,C008,1911.37
P1269,2024-08-09,C010,1239.43
P1013,2024-11-02,C007,1411.5
P0606,2024-09-28,C010,376.0
P0660,2024-10-15,C010,482.62
P1047,2025-06-27,C008,1720.64
P1184,2024-11-15,C003,310.5
P1398,2024-08-08,C009,2483.24
P0629,2024-07-17,C009,2214.26
P0301,2025-01-28,C001,456.91
P0109,2024-08-10,C002,2031.41
P0109,2025-04-07,C009,1880.53
P0713,2025-03-20,C007,971.94
P1224,2025-02-13,C001,2461.94
P0599,2025-01-05,C004,2471.96
P0455,2024-10-31,C005,825.07
P1268,2025-04-20,C001,628.85
P0810,2024-08-27,C004,1226.6
P0986,2024-11-17,C006,1270.04
P0461,2025-05-20,C001,826.07
P0142,2024-10-29,C010,1199.71
P0613,2024-12-16,C004,1982.24
P0876,2025-04-24,C008,1995.59
P1257,2025-03-09,C008,1537.35
P0089,2025-02-26,C002,594.87
P0557,2024-07-11,C009,308.7
P0296,2024-10-08,C005,1851.63
P0217,2025-03-04,C003,1599.3
P0663,2024-08-02,C004,1985.49
P0618,2025-02-14,,1908.13
P0408,2024-10-19,C009,930.29
P1005,2024-07-18,C001,2293.26
P1357,2024-07-10,C003,1202.41
P0303,2025-05-13,C004,2355.04
P0631,2024-08-02,C004,1711.15
P1484,2025-02-06,C010,551.17
P0384,2024-07-16,C009,692.87
P0867,2024-09-07,C004,2097.12
P0788,2025-05-03,C002,769.59
P0463,2025-03-29,C009,359.52
P1031,2024-10-07,C002,542.23
P1452,2025-04-21,C005,891.01
P1384,2025-01-04,C004,2064.53
P0376,2024-11-03,C001,1196.22
P0349,2024-10-26,C004,2168.49
P0016,2025-03-26,C002,1929.43
P1379,2024-09-20,C007,1370.52
P0078,2024-10-04,C004,1943.85
P1237,2025-03-06,C008,325.33
P0533,2025-03-04,,1848.93
P1075,2025-03-12,C007,1795.5
P0302,2024-08-12,C010,2458.59
P0607,2025-01-30,C001,1127.68
P0670,2024-11-11,C007,1985.55
P0201,2024-09-08,C004,1038.48
P1477,2024-08-30,C003,2181.53
P1104,2024-08-10,C005,1725.62
P0334,2024-12-20,C003,1701.39
P0221,2024-07-19,C001,1904.38
P0664,2024-10-20,C006,566.48
P1208,2024-12-28,C008,1867.76
P1475,2024-11-14,C010,1603.36
P1193,2025-01-30,C005,525.63
P0848,2025-06-19,C002,1355.25
P1295,2025-04-06,C008,1773.41
P0748,2025-06-13,C004,1545.03
P1493,2024-11-30,C005,2150.58
P0294,2025-02-28,C004,2263.76
P1349,2024-08-30,C010,1170.96
P0406,2024-09-08,C005,588.22
P0647,2024-09-20,C005,485.34
P0811,2025-02-01,C003,1910.38
P0943,2025-02-06,C002,1433.9
P0599,2024-11-25,C002,1955.96
P0662,2024-11-21,C002,1149.81
P1401,2025-04-13,C009,1471.89
P0205,2024-08-27,C006,1728.3
P1434,2024-11-16,C010,2264.31
P0683,2025-05-11,C010,1871.55
P0439,2025-02-28,C001,2050.27
P1416,2025-02-20,C006,547.32
P0447,2025-03-06,C010,1903.55
P0536,2024-10-13,C004,2287.76
P0484,2024-07-22,C009,2193.86
P1256,2025-01-23,C005,2315.9
P0556,2024-10-27,C003,593.0
BROKEN_SKU,2025-06-09,C010,1070.36
P0241,2025-03-30,C001,2409.59
P1044,2024-10-19,C009,668.02
P0554,2024-09-03,C007,2408.58
P0300,2024-12-23,C008,1530.54
P0912,2025-04-04,C001,1530.32
P1420,2024-08-01,C010,1247.56
P0390,2024-12-15,C003,1062.55
P1383,2024-09-27,C001,1732.25
P0061,2025-05-05,C009,2081.95
P1194,2025-05-16,C010,1885.65
P0764,2024-07-20,C004,570.72
P0846,2025-01-14,C002,1033.12
P0979,2025-06-06,C006,1049.82
P0736,2024-10-24,C009,1433.87
P1070,,C009,1479.42
P1281,2025-01-29,C002,456.87
P0282,2025-03-19,C001,547.87
P0390,2024-10-23,C002,863.23
BROKEN_SKU,2024-12-26,C010,517.99
P0097,2024-08-08,C002,770.03
P0464,2024-08-25,C001,1791.79
P1421,2025-05-03,C005,1193.41
P1194,2025-04-02,C007,1005.22
P0326,2024-10-05,C007,1644.49
P0920,2024-07-30,C003,2100.99
P0169,2025-02-07,C001,1523.1
P0690,2025-06-04,C010,730.31
P0416,2025-05-13,C004,714.68
P0336,2024-08-03,C006,900.42
P0728,2025-04-07,C006,2258.06
P1122,2025-04-05,C008,914.64
P1231,2025-01-17,C001,1921.63
P0731,2024-09-11,C008,1016.81
P1188,2024-12-09,C007,2150.32
P1380,2025-04-01,C005,1319.21
P1295,2025-03-10,C004,584.07
P1203,2024-12-25,C004,1991.45
P0033,2024-09-19,C004,705.41
P1456,2025-01-05,C010,316.86
P1212,2024-12-05,C003,1439.13
P0916,2025-05-20,C010,430.46
P1324,2025-06-19,C003,608.22
P0228,2025-06-25,C004,348.33
P1093,2025-06-10,C007,941.43
P1374,2025-05-14,C003,1689.9
P0493,2024-10-01,C002,1825.25
P1200,2025-04-14,C004,1488.96
P0662,2024-12-31,C004,398.02
P1321,2025-05-19,C001,1926.16
P1318,2024-07-31,C007,2082.76
P0509,2024-09-30,C009,2402.45
P1299,2025-05-11,C005,543.31
P0193,2024-07-17,C002,1949.59
P0320,2024-12-14,C005,2432.28
P1135,2025-04-19,C001,2430.43
P0159,2025-03-28,C001,944.33
P1369,2024-12-05,C005,1222.99
P1444,2024-07-28,C006,2098.64
P0534,2024-10-08,C009,1528.43
P0809,2024-09-29,C002,575.37
P1280,2024-11-28,C001,546.37
P0371,2024-08-23,,2457.76
P0214,2025-06-15,C006,2415.27
P0379,2025-04-18,C001,1476.5
P1430,2025-05-01,C010,1682.25
P0677,2024-11-20,C008,1147.53
P1338,2025-06-30,C002,2244.0
P0758,2024-10-25,C003,1004.7
P1422,2024-08-03,C008,752.25
P0568,2025-02-06,C002,2490.89
P0286,2024-10-16,C007,1908.09
P1358,2025-01-20,C009,2274.47
P1102,2025-05-03,C010,434.41
P0006,2025-05-11,C005,980.79
P1459,2024-08-19,C008,2089.23
P1048,2024-09-15,C006,2136.08
P1382,2025-05-26,C004,1124.46
P1089,2024-10-24,C003,1715.93
P1357,2025-04-10,C005,2434.32
P0692,2025-05-21,C003,1609.44
P0867,2024-08-29,C003,1019.15
P0686,2024-11-18,C003,1634.15
P0404,2024-12-23,C007,1234.73
P0527,2025-06-28,C010,1604.09
P0541,2025-03-05,C008,2291.26
P0992,2025-06-08,C005,526.13
P0520,2025-04-22,C006,2230.46
P0978,2024-11-12,C002,1007.13
P0572,2025-04-09,C008,502.33
P0481,2025-01-26,C010,391.61
P0108,2024-09-28,C003,1253.57
P0824,2024-08-07,C010,966.17
P1019,2024-12-26,C006,1034.56
P0017,2024-07-25,C008,2305.94
P0595,,C006,2260.43
P1137,2025-07-07,C003,1986.37
P0080,2025-01-24,C002,2367.08
BROKEN_SKU,2024-08-13,C005,1504.08
P1272,2025-06-19,C010,2331.7
P1212,2025-01-15,C006,1300.57
P1099,2025-05-29,C001,935.56
P0117,2025-03-28,C004,1095.74
P0894,2024-12-13,C010,1266.6
P0265,2025-04-01,C004,2345.33
P1340,2024-12-31,C008,315.22
P0905,2025-05-25,C009,2120.29
P1201,2024-10-22,C009,2095.36
P0474,2024-07-18,C003,1020.63
P1227,2024-11-26,C007,2436.79
P0735,2025-03-02,C004,630.26
P1465,2024-07-20,C005,1882.25
P0387,2025-05-20,C001,1317.54
P0261,2024-08-21,C004,580.56
P0189,2025-03-16,C003,2445.55
P1234,2024-09-30,C003,1532.01
P0355,2025-05-20,C001,1012.5
P1006,2024-12-05,C007,1324.41
P0668,2024-07-17,C009,608.64
P0970,2025-05-24,C001,1789.89
P0053,2024-10-30,C008,1430.82
P1278,2024-07-29,C006,857.37
P0176,2025-03-14,C001,1599.39
P1391,2024-08-16,C009,375.85
P1073,2024-08-03,C005,2024.04
P1436,2024-09-12,C010,2432.44
P0665,2025-03-22,C005,2009.57
P0940,2025-02-18,C001,1075.17
P1150,2024-07-17,C003,2343.77
P0494,2024-08-10,C008,1866.46
P0729,2025-04-29,C003,616.55
P0970,2024-12-14,C004,989.21
P1433,2024-09-05,C006,716.12
P1336,2024-11-06,C006,2286.38
P1235,2024-08-01,C005,897.02
P0198,2025-04-29,C006,377.78
P0909,2025-04-01,C001,1357.55
P1199,2025-03-14,C007,2388.89
P1138,2024-11-18,C010,1851.72
P0233,2025-05-05,C002,329.76
P0047,2024-11-29,C006,2231.59
P1472,2025-06-23,C009,1233.46
P0315,2025-05-24,C006,1709.59
P0178,2025-06-22,C010,1759.46
P0511,2024-09-22,C007,427.1
P0982,2025-04-01,C007,470.47
P1323,2025-04-24,,2439.63
P1004,2024-11-16,C003,1813.98
P0960,2024-09-23,C001,1663.06
P0674,2024-12-15,C006,819.6
P0258,2025-01-29,C002,2301.44
P1091,2024-09-15,C001,2401.98
P0548,2024-09-29,C003,2335.74
P0547,2025-07-07,C008,2381.33
P0952,2024-11-25,C007,1063.2
P1310,2025-06-26,C001,752.94
P0782,2025-06-01,C009,1599.66
P1336,2024-11-29,C002,2049.45
P0754,2024-08-30,C006,1405.86
P0356,2025-05-31,C003,2224.06
P0833,2025-05-10,C001,1474.61
P0371,2024-08-12,C005,2236.85
P0920,2025-01-31,C005,1338.99
P1241,2024-09-06,C009,556.22
P0004,2024-09-04,C006,617.62
P0414,2025-05-18,C004,1213.43
P0394,2024-07-13,C003,2387.66
P0188,2025-04-26,C009,329.12
P1165,2024-08-04,C010,1183.98
P0258,2025-04-05,C002,711.96
P1212,2024-12-03,C001,2161.77
P1282,2025-04-13,C006,1030.89
P1474,2025-05-08,C004,546.12
P0499,2024-08-18,C006,776.41
P1301,2024-08-20,C002,1891.77
BROKEN_SKU,2025-02-10,C010,2180.63
P0187,2024-12-11,C010,949.09
P0184,2025-05-19,C010,692.79
P0103,2024-08-06,C008,1867.49
P0624,2024-09-28,C010,1413.01
P0838,2025-05-13,C005,2427.96
P1082,2025-04-21,C003,398.86
P0357,2024-11-23,C010,866.08
P1227,2025-01-12,C010,1713.59
BROKEN_SKU,2025-01-01,C010,1238.65
P0045,2024-08-20,C005,1912.99
P0730,2025-06-26,C007,1360.26
P1176,2024-09-14,C009,2346.09
P0768,2024-07-09,C005,519.87
P0795,2025-03-27,C007,2108.69
P1057,2025-03-27,C010,1320.94
P1080,2025-04-11,C007,904.77
P0861,2025-03-08,C002,534.97
P1242,2024-08-06,C001,2471.2
P0570,2025-02-02,C003,1596.56
P0754,2024-11-02,,2356.66
P1452,2024-12-27,C004,1262.06
P0173,2025-04-22,C002,1336.7
P0748,2025-02-01,C009,
P1029,2025-06-25,C010,552.35
P1010,2025-04-16,C005,2425.56
P0573,2024-12-21,C006,937.02
P1165,2024-08-03,C003,1832.81
P0213,2024-08-10,C007,1722.99
P0054,2025-04-11,C006,1652.06
P1087,2024-12-08,C008,1629.97
P0500,2024-09-23,C002,1390.9
P1195,2025-01-21,C007,2253.94
P0440,2025-02-12,C003,1244.42
P0012,2024-09-15,C003,711.76
P0059,2025-05-28,C004,1446.37
P0492,2025-06-28,C006,1805.73
P0133,2025-02-28,C007,1447.9
P1013,2025-04-18,C008,2191.0
P1019,2024-08-17,C004,604.86
P0705,2025-02-01,C006,2420.16
P1493,2025-02-22,C009,1413.77
P0067,2025-06-04,C005,1622.87
BROKEN_SKU,2024-11-02,C006,325.58
P0025,2025-01-05,C007,1768.12
P0449,2025-05-01,C006,741.34
P0203,2024-08-04,C008,2295.84
P1068,2024-10-20,C006,1414.19
P1198,2025-01-23,C006,677.35
P1424,2024-11-16,C010,530.74
P0789,2024-07-18,C001,2213.77
P0156,2025-04-22,C009,2323.99
P0371,2024-09-27,C010,1526.15
P1166,2024-09-21,C003,1974.57
P1406,2025-02-03,C008,761.62
P0754,2025-06-10,C001,1351.34
P1380,2024-11-20,C004,2192.54
P0955,2024-08-17,C009,1799.04
P1253,2024-10-14,C007,2043.28
P1404,2024-10-07,C004,355.85
P1221,2025-04-19,C008,2444.3
P0415,2025-03-07,C007,1723.43
P0965,2024-07-10,C006,1761.33
P0358,2024-11-10,C004,2459.19
P1034,2025-04-10,C009,410.74
P1308,2024-12-24,C004,1026.16
P0721,2024-10-02,C002,2046.68
P0440,2024-07-16,C006,1438.94
P0107,2025-02-17,C010,1978.69
P0413,2024-12-27,C008,2075.19
P0057,2024-07-25,C008,658.42
P0082,2024-08-29,C005,1135.81
P0228,2024-12-16,C010,385.18
P1167,2025-03-17,C005,2163.86
P0655,2025-04-08,C009,1701.0
P0340,2024-08-04,C010,963.5
P0698,2025-01-29,C005,1405.08
P0162,2025-01-22,C005,930.3
P0301,2025-02-26,C010,
P0180,2024-12-08,C003,1363.83
P0069,2024-12-09,C008,2034.13
P0420,2025-05-16,C008,1525.19
P1494,2025-01-13,C003,870.08
P1267,2024-07-21,C007,882.07
P0813,2025-05-13,C008,1867.75
P1498,2025-05-29,C007,1760.71
P0937,2025-04-26,C005,865.53
P0201,2024-11-28,C007,2412.42
P0227,2024-09-29,C006,2421.21
P0949,2024-08-16,C006,408.98
P0691,2025-03-05,C005,2203.91
P0400,2024-11-09,C001,1522.62
P0368,2024-12-27,C010,1359.69
P0429,2024-09-23,C006,851.12
P1154,2024-07-22,C003,795.42
P1149,2025-04-11,C001,1013.68
P1249,2024-10-08,C005,1048.25
P0182,2025-05-31,C005,1165.95
P0213,2025-02-28,C007,1548.69
P1024,2024-12-14,C010,1304.71
P0869,2025-04-19,C005,2405.89
P1320,2024-11-28,C004,2346.05
P1213,2025-06-10,C004,1552.12
P0680,2024-07-15,C006,1224.09
P0549,2024-07-28,C009,741.64
P1223,2024-08-07,C008,1148.3
P1430,2025-04-26,C004,
P1107,2024-12-19,C004,873.26
P1057,2025-05-11,C004,1737.74
P1284,2025-01-07,C005,581.78
P1350,2024-12-21,C008,887.58
P1172,2024-09-17,C006,1672.94
P0681,2024-12-17,C006,2137.21
P0736,2024-12-20,C007,1032.13
P0681,2024-09-19,C002,783.8
P0713,2025-04-01,C006,678.09
P1027,2025-05-20,C010,1422.17
P1058,2024-09-23,C009,448.48
P0537,2024-11-15,C009,1403.78
P1193,2024-09-02,C007,2198.03
P1339,2024-09-06,C004,576.23
P0966,2024-11-16,C009,1670.22
P0924,2025-04-05,C001,977.94
P1333,2024-08-24,C005,2031.52
P0291,2025-06-11,C008,1400.72
P0615,2025-01-06,C007,695.68
P0398,2025-04-13,C004,1131.56
P0603,2024-11-03,C002,531.32
P0235,2024-12-24,C005,1644.2
P0213,2025-06-25,C002,975.59
P1170,2025-05-16,C007,1346.91
BROKEN_SKU,2024-07-14,C002,2156.94
P1193,2024-07-23,C005,1425.3
P0693,2025-01-10,C006,1869.29
P1432,2024-09-24,C010,2309.22
P0383,2024-12-16,C001,1461.6
P0865,2024-10-30,C007,2195.68
P0403,2024-12-02,C002,1189.47
P0684,2025-04-03,C001,808.45
P1267,2024-12-03,C010,1976.1
P0877,2024-09-11,C007,991.75
P0425,2024-09-20,C007,1709.99
P0188,2025-05-28,C009,2041.07
P0939,2024-07-17,C005,2121.94
P0053,2024-11-10,C005,1245.03
P1156,2024-10-05,C002,2245.8
P0100,2024-09-11,C008,877.01
P0250,2025-05-12,C002,1720.14
P0677,2025-05-29,C004,336.11
P0578,2024-08-09,C002,1432.59
P0170,2025-05-14,C001,2426.15
P1109,2024-11-02,C008,436.34
P0861,2024-11-11,C005,2062.39
P1009,2025-04-15,C009,2091.13
P0850,2024-11-15,C008,2195.2
P0698,2025-02-05,C001,2465.7
P0993,2024-08-30,C001,335.23
P0221,2024-10-04,C003,685.06
P1192,2024-10-24,C006,820.51
