sku_id,date,stock_level,restock_flag,supplier_lead_time
P0102,2025-06-12,109,0.0,10.0
P0733,2024-05-09,52,0.0,1.0
P0118,2024-08-10,75,1.0,3.0
P0392,2023-12-10,26,0.0,5.0
P0313,2025-06-16,71,1.0,2.0
P0785,2024-05-20,59,0.0,1.0
P1315,2025-06-12,51,0.0,1.0
P0879,2024-03-17,36,0.0,11.0
P0489,2025-01-26,63,0.0,6.0
P0223,2025-06-28,49,0.0,8.0
P0814,2023-09-25,1,0.0,4.0
P0035,2025-04-18,-39,0.0,8.0
P1070,2024-02-29,37,0.0,10.0
INVALID_SKU,2025-03-27,120,0.0,11.0
P0392,2024-10-06,89,0.0,5.0
P0073,2023-07-27,53,0.0,9.0
P0133,2024-03-22,47,0.0,12.0
P0943,2024-05-01,43,1.0,7.0
P0332,2023-10-02,86,1.0,13.0
P0491,2025-05-18,61,0.0,1.0
P0848,2025-07-01,8,1.0,5.0
P0234,2023-10-30,14,0.0,9.0
P0377,2024-11-06,39,0.0,6.0
P0386,2025-06-18,64,1.0,4.0
P0751,2024-06-02,72,0.0,11.0
P0825,2024-03-08,41,0.0,9.0
P0342,2024-08-05,60,0.0,13.0
P1420,2025-07-01,46,0.0,7.0
P0978,2025-02-10,103,0.0,4.0
P1123,2025-04-26,85,1.0,14.0
P0782,2024-09-14,26,0.0,8.0
P0904,2024-05-27,10,0.0,8.0
P0416,2023-07-16,40,0.0,14.0
P1441,2023-07-31,52,1.0,3.0
P1387,2024-11-18,14,0.0,9.0
P0576,2023-09-15,33,1.0,5.0
P0295,2023-12-30,76,0.0,14.0
P1088,2025-06-28,8,0.0,5.0
P0250,2024-10-16,30,1.0,3.0
P1088,2023-08-22,21,0.0,5.0
P1192,2024-06-05,56,0.0,13.0
P0740,2023-12-06,30,0.0,5.0
P0253,2024-09-04,54,1.0,
P1287,2024-06-24,30,0.0,1.0
P0300,2023-12-09,48,0.0,9.0
P0471,2024-08-21,87,0.0,7.0
P0939,2024-07-01,48,1.0,11.0
P0672,2024-04-16,79,0.0,1.0
P0199,2023-08-21,98,0.0,12.0
P0280,2023-10-06,12,0.0,14.0
P1351,2025-01-02,47,1.0,8.0
P1157,2024-01-21,70,0.0,13.0
P1051,2024-11-22,65,0.0,6.0
P1111,2024-07-10,71,1.0,5.0
P0306,2025-04-21,56,0.0,6.0
P0755,2024-07-22,43,0.0,7.0
P0674,2025-04-06,88,0.0,11.0
P1332,2024-07-06,12,0.0,5.0
INVALID_SKU,2023-08-17,27,1.0,4.0
P0905,2024-04-10,52,0.0,10.0
P1247,2024-01-17,121,0.0,11.0
P0037,2024-06-30,16,0.0,8.0
P1172,2023-10-27,82,0.0,1.0
P0194,2023-12-30,96,0.0,13.0
P0857,2024-03-29,33,0.0,3.0
P0265,2025-03-23,63,0.0,11.0
P0618,2024-01-10,92,0.0,6.0
P1203,2024-05-18,100,0.0,12.0
P1468,2024-02-21,79,0.0,4.0
P0396,2024-03-26,28,0.0,1.0
P1070,2023-11-23,24,1.0,5.0
P0187,2024-11-21,48,0.0,7.0
P0771,2024-02-07,58,0.0,4.0
P0280,2025-05-10,8,0.0,1.0
P0788,2024-06-24,99,0.0,7.0
P1081,2025-04-09,63,0.0,3.0
P0613,2024-03-09,87,0.0,6.0
P0767,2025-06-18,38,0.0,8.0
P0982,2024-03-22,21,0.0,10.0
P1469,2025-06-19,33,1.0,11.0
P1464,2024-04-02,48,0.0,4.0
P1344,2024-01-21,36,0.0,3.0
P0583,2023-07-11,30,0.0,11.0
P1303,2023-10-08,73,0.0,4.0
INVALID_SKU,2023-11-09,36,0.0,10.0
P0476,2024-11-07,90,1.0,10.0
P1138,2025-04-26,66,0.0,8.0
P0289,2024-08-14,57,0.0,6.0
P1167,2023-10-19,48,1.0,2.0
P0421,2024-06-15,40,0.0,11.0
P0061,2023-09-09,43,0.0,13.0
P0023,2024-08-30,0,0.0,3.0
P0574,2024-10-31,37,0.0,2.0
P0286,2024-04-24,0,0.0,7.0
P0555,2024-06-30,41,0.0,14.0
P0841,2025-02-10,64,1.0,13.0
P0795,2024-01-06,63,1.0,
P1239,2024-01-19,13,0.0,8.0
P1222,2023-12-01,85,1.0,9.0
P0896,2024-05-06,65,0.0,12.0
P1324,2024-05-15,52,0.0,2.0
P0999,2024-07-14,50,0.0,11.0
P0807,2025-04-29,26,0.0,2.0
P0824,2024-08-19,76,0.0,13.0
P0175,2024-09-22,57,0.0,5.0
P0978,2023-09-02,20,0.0,6.0
P1017,2024-10-31,39,,
P0083,2023-10-28,69,0.0,6.0
INVALID_SKU,2024-06-08,37,0.0,8.0
P0883,2024-06-09,34,0.0,3.0
P0971,2024-05-27,33,0.0,3.0
P0515,2024-05-15,61,0.0,13.0
P1296,2024-03-09,93,0.0,3.0
P0585,2024-07-24,78,0.0,14.0
P1105,2024-12-12,48,0.0,2.0
P1388,2023-08-05,86,0.0,11.0
P1384,2023-10-26,0,1.0,14.0
P1145,2024-12-06,47,0.0,10.0
P0964,2025-05-22,55,1.0,3.0
P0919,2024-04-22,20,1.0,13.0
P0684,2024-03-29,78,1.0,4.0
P1498,2024-01-28,98,1.0,11.0
P0530,2024-01-19,64,1.0,10.0
P0236,2023-09-13,0,1.0,9.0
P0349,2024-11-11,68,0.0,7.0
P0459,2024-12-28,58,0.0,5.0
P0131,2024-08-21,51,0.0,7.0
P0227,2024-10-15,17,0.0,10.0
P1455,2024-10-24,76,1.0,5.0
P0519,2024-04-28,27,0.0,9.0
P1069,2024-08-26,37,1.0,2.0
P0610,2025-03-27,85,1.0,11.0
P0308,2024-02-11,74,0.0,9.0
P0585,2024-08-15,0,0.0,9.0
P0557,2024-04-15,96,0.0,6.0
P0476,2025-05-18,53,0.0,7.0
P1444,2025-03-22,42,0.0,1.0
P1285,2025-02-06,-33,0.0,5.0
P1159,2024-12-08,74,0.0,5.0
P0062,2025-02-02,38,0.0,11.0
P0432,2024-09-10,89,0.0,7.0
P0587,2023-10-31,26,0.0,2.0
P0893,2024-07-27,37,0.0,8.0
P0331,2023-12-16,26,0.0,7.0
P0509,2024-11-06,-28,0.0,7.0
P0677,2023-10-16,74,1.0,12.0
P1018,2024-11-28,113,0.0,3.0
P1394,2025-04-29,7,0.0,6.0
P0431,2024-03-21,15,0.0,1.0
P0582,2024-03-10,65,0.0,3.0
P1146,2024-11-23,55,1.0,13.0
P1443,2024-12-14,39,0.0,1.0
P0889,2025-02-27,59,0.0,5.0
P0784,2023-07-27,37,0.0,2.0
P0087,2024-01-04,77,0.0,11.0
P0552,2024-05-01,15,0.0,4.0
P1154,2024-07-30,72,0.0,10.0
P1437,2024-02-10,60,0.0,9.0
P0914,2023-08-14,23,0.0,2.0
P0616,2024-06-16,3,0.0,6.0
P0725,2024-01-27,17,1.0,2.0
P1107,2024-05-11,86,0.0,4.0
P0226,2024-12-14,87,1.0,3.0
P0328,2025-06-23,49,1.0,1.0
P1274,2024-09-25,95,0.0,2.0
P0336,2025-06-12,97,0.0,2.0
P1055,2024-08-26,90,0.0,
P0310,2024-03-04,22,0.0,5.0
P0018,2025-05-29,43,0.0,10.0
P0373,2023-08-09,30,0.0,10.0
P1055,2023-12-02,68,0.0,6.0
P0692,2024-06-25,34,0.0,7.0
P0141,2024-12-01,94,1.0,12.0
P0070,2025-03-20,6,1.0,13.0
P1386,2023-10-04,22,1.0,5.0
P1018,2023-08-13,33,0.0,6.0
P1219,2023-09-06,0,0.0,11.0
P0545,2023-11-05,38,0.0,13.0
P1352,2023-07-12,51,0.0,13.0
P0267,2025-06-09,110,0.0,13.0
P1211,2025-05-25,55,0.0,7.0
P1111,2024-06-19,34,0.0,2.0
P0691,2025-05-26,22,1.0,13.0
P0186,2025-06-25,0,0.0,6.0
P0844,2024-08-16,75,1.0,12.0
P0834,2024-07-20,81,1.0,13.0
P0533,2025-03-20,10,1.0,13.0
P1001,2023-08-31,15,0.0,4.0
P0852,2023-08-13,37,0.0,10.0
INVALID_SKU,2024-11-08,54,0.0,13.0
P0857,2025-04-11,27,0.0,10.0
P0890,2023-12-02,69,0.0,6.0
P0966,2024-02-08,89,0.0,6.0
P1423,2025-05-18,49,1.0,2.0
P0954,2024-02-07,94,0.0,12.0
P1014,2025-02-05,65,0.0,3.0
P1343,2024-07-04,66,0.0,2.0
P0652,2023-09-24,7,0.0,3.0
P1258,2023-12-13,17,1.0,7.0
P0784,2023-12-28,28,0.0,
P1047,2024-01-23,27,0.0,1.0
P1044,2024-01-21,73,1.0,5.0
P0478,2024-05-14,30,0.0,11.0
P1243,2024-09-21,62,1.0,
P0350,2024-10-07,48,0.0,12.0
P0561,2023-07-28,75,0.0,14.0
P0226,2023-09-05,0,0.0,8.0
P0775,2024-08-18,42,0.0,14.0
P0708,2024-10-09,52,0.0,9.0
P1017,2025-06-16,64,0.0,3.0
P1100,2024-02-22,0,0.0,14.0
P0810,2024-05-27,20,0.0,14.0
P1406,2025-02-21,0,0.0,3.0
P0369,2024-02-29,66,1.0,12.0
P0375,2024-03-13,20,,2.0
P0865,2025-02-17,45,0.0,2.0
P1325,2025-06-27,25,0.0,8.0
P1281,2023-07-13,83,0.0,5.0
P0320,2023-12-10,54,0.0,
P1022,2023-12-02,70,0.0,7.0
P0454,2024-03-27,94,0.0,11.0
P1129,2025-01-07,52,0.0,
P0239,2023-10-07,50,0.0,12.0
P1004,2025-06-02,0,0.0,10.0
P1368,2024-11-08,105,0.0,9.0
P0670,2024-07-22,74,0.0,8.0
P1296,2023-08-31,27,1.0,7.0
P1312,2024-08-01,22,0.0,13.0
P0718,2024-09-13,37,0.0,2.0
P1400,2025-05-23,61,0.0,6.0
P0442,2023-12-10,9,0.0,12.0
P0956,2025-04-18,56,0.0,14.0
P0889,2024-01-22,80,0.0,13.0
P0775,2024-12-21,54,0.0,12.0
P0608,2024-10-29,63,0.0,11.0
P1063,2024-10-02,77,0.0,9.0
P1414,2023-09-11,28,0.0,2.0
P1217,2024-10-19,19,1.0,13.0
P0596,2025-04-09,37,1.0,9.0
P0276,2024-12-29,70,0.0,8.0
P1145,2023-11-22,68,0.0,9.0
P0248,2024-07-10,76,0.0,7.0
P1412,2023-08-20,51,0.0,2.0
P0399,2024-08-11,53,0.0,12.0
P0795,2025-04-21,89,0.0,11.0
P0446,2024-07-08,85,1.0,8.0
P0682,2023-12-18,7,0.0,9.0
P0852,2025-06-12,22,0.0,1.0
P0716,2023-09-07,89,0.0,7.0
P0719,2024-06-26,97,0.0,4.0
P1195,2023-12-05,60,0.0,4.0
P1431,2024-04-11,30,0.0,2.0
P0836,2025-05-15,64,1.0,
INVALID_SKU,2023-07-22,26,0.0,5.0
P0977,2025-02-17,40,0.0,12.0
P0094,2023-08-23,10,1.0,6.0
P0720,2025-01-24,-78,1.0,6.0
P0534,2024-12-31,91,1.0,5.0
P1401,2023-10-23,31,0.0,12.0
P1298,2023-07-12,75,0.0,8.0
P0217,2024-12-29,52,0.0,9.0
P0859,2025-03-11,10,0.0,1.0
P1039,2023-11-23,25,0.0,10.0
P0906,2024-10-22,0,0.0,13.0
P0200,2024-03-09,104,0.0,4.0
P0934,2024-11-06,54,0.0,9.0
P1032,2024-04-18,27,0.0,3.0
P1263,2023-10-19,52,0.0,13.0
P1072,2024-05-24,15,0.0,12.0
P0008,2023-07-09,73,1.0,12.0
P0805,2025-02-05,40,0.0,10.0
P1015,2024-03-08,78,0.0,13.0
P0735,2024-09-01,16,0.0,12.0
P0284,2023-11-10,39,0.0,13.0
P0972,2024-12-22,47,0.0,7.0
P0600,2023-12-14,67,0.0,5.0
P0928,2024-09-13,47,0.0,12.0
P0882,2025-07-01,59,1.0,10.0
P1484,2024-07-05,38,0.0,5.0
P1072,2025-02-02,48,0.0,8.0
P0577,2023-11-30,33,0.0,13.0
P0440,2025-03-08,36,0.0,2.0
P1091,2025-02-02,63,0.0,3.0
P1380,2024-10-08,14,0.0,6.0
P1468,2025-02-09,72,0.0,13.0
P0106,2024-02-24,101,0.0,5.0
P1489,2024-05-05,43,0.0,6.0
P1162,2023-09-10,44,1.0,10.0
P1151,2024-09-27,77,0.0,1.0
P1246,2024-04-25,35,1.0,14.0
P1427,2023-12-30,119,0.0,1.0
P1441,2024-12-25,72,0.0,11.0
P0816,2025-04-14,18,1.0,9.0
P0235,2024-06-23,16,0.0,2.0
P0104,2024-11-25,90,0.0,8.0
P1391,2025-06-30,68,0.0,12.0
P0470,2025-04-27,51,0.0,13.0
P1063,2024-04-03,8,0.0,14.0
P0950,2023-08-10,60,0.0,13.0
P1424,2025-02-01,44,1.0,1.0
P0986,2024-10-27,57,0.0,
P0725,2024-03-11,84,0.0,10.0
P0639,2023-12-06,13,0.0,6.0
P0346,2025-05-31,52,0.0,11.0
P0296,2025-06-04,0,0.0,4.0
P0234,2024-06-20,108,1.0,10.0
P0369,2023-11-19,39,1.0,10.0
P0099,2024-01-08,42,0.0,5.0
P0829,2024-12-22,25,0.0,5.0
P0669,2024-01-15,33,0.0,12.0
P0485,2025-05-30,40,0.0,1.0
P1136,2024-07-11,63,0.0,9.0
P0375,2025-06-28,108,,10.0
P1232,2023-12-19,98,0.0,8.0
P0865,2024-06-09,76,0.0,11.0
P1315,2023-08-25,29,1.0,6.0
P0092,2024-06-20,68,0.0,5.0
P1102,2023-09-30,55,0.0,13.0
P0300,2023-11-07,-50,1.0,4.0
P0942,2023-07-22,78,0.0,1.0
P1400,2024-02-11,45,1.0,5.0
P0512,2024-01-04,80,0.0,3.0
P0078,2024-02-19,74,1.0,7.0
P0588,2024-02-10,26,1.0,2.0
P1445,2023-07-25,55,0.0,13.0
P0239,2023-10-28,21,1.0,2.0
P0347,2025-01-13,36,0.0,3.0
P0460,2024-05-25,90,1.0,2.0
P0049,2023-07-22,-41,0.0,1.0
P0899,2024-08-04,72,0.0,2.0
P1415,2024-02-25,0,1.0,6.0
P0023,2024-10-09,0,0.0,6.0
P0851,2024-09-25,43,0.0,2.0
P1068,2024-01-13,60,0.0,1.0
P0325,2025-05-23,4,0.0,6.0
P0122,2023-08-08,28,1.0,
P1041,2025-06-06,1,1.0,4.0
P0256,2024-09-25,24,1.0,11.0
P0383,2025-01-26,10,0.0,12.0
P0731,2024-09-19,48,0.0,11.0
P0204,2023-08-13,39,1.0,12.0
P1151,2025-05-07,41,0.0,2.0
P0046,2024-12-19,21,1.0,8.0
P1097,2024-02-06,11,0.0,9.0
P0008,2024-06-22,70,0.0,2.0
P0600,2023-07-17,71,0.0,
P0312,2025-03-13,-45,0.0,14.0
P0511,2023-10-21,0,1.0,5.0
P0577,2025-03-27,32,0.0,2.0
P0201,2025-03-18,120,1.0,8.0
P1129,2024-09-25,73,1.0,3.0
P0515,2024-12-01,24,0.0,14.0
P1203,2024-04-01,5,0.0,10.0
P1326,2025-07-05,50,1.0,13.0
P0724,2025-03-11,30,0.0,14.0
P0365,2024-08-15,7,0.0,10.0
P0312,2023-10-18,104,0.0,5.0
P0621,2024-04-12,72,0.0,
P1307,2025-04-10,32,0.0,2.0
P0937,2025-04-05,82,0.0,7.0
P0812,2024-09-09,48,0.0,14.0
P0837,2024-11-14,74,0.0,9.0
P0749,2025-05-17,82,0.0,4.0
P1465,2025-01-10,0,1.0,2.0
P0704,2025-06-30,50,0.0,4.0
P0276,2024-06-05,66,0.0,14.0
P0297,2023-08-10,4,0.0,8.0
P0458,2023-12-31,2,1.0,4.0
P0400,2024-07-11,42,1.0,6.0
P1346,2024-11-05,101,1.0,11.0
P0020,2023-09-05,48,1.0,8.0
P0044,2023-11-26,51,0.0,1.0
P0072,2023-12-18,14,1.0,14.0
P1191,2024-02-25,78,0.0,10.0
P0564,2023-11-23,68,0.0,11.0
P0196,2024-10-02,52,0.0,9.0
P0882,2024-01-20,22,0.0,11.0
P0843,2025-01-24,42,0.0,12.0
INVALID_SKU,2023-12-11,73,0.0,11.0
P0413,2025-02-11,45,0.0,13.0
P0433,2025-04-20,81,0.0,12.0
P0361,2024-08-27,107,0.0,11.0
P1266,2024-07-05,57,0.0,7.0
P0681,2025-02-26,41,0.0,9.0
P1094,2024-05-10,40,0.0,10.0
P0472,2023-10-30,-26,0.0,11.0
P0097,2023-07-16,42,0.0,11.0
P1002,2023-10-17,5,0.0,2.0
P0247,2023-10-30,47,0.0,4.0
P1263,2024-04-11,40,0.0,13.0
P0016,2024-07-07,59,1.0,14.0
P0109,2024-01-13,13,0.0,10.0
P0660,2024-04-11,1,0.0,13.0
P1152,2023-09-24,77,0.0,14.0
P0606,2023-07-20,95,1.0,11.0
P1049,2025-04-14,49,0.0,10.0
P0101,2025-01-18,16,0.0,2.0
P0482,2024-05-16,38,1.0,4.0
P1307,2024-09-30,14,1.0,7.0
P0894,2024-06-08,48,0.0,14.0
P1057,2023-07-28,38,0.0,6.0
P0488,2025-04-30,50,0.0,12.0
P0195,2024-08-08,83,0.0,3.0
P1061,2023-11-30,40,0.0,2.0
P1453,2024-09-22,3,0.0,3.0
P0066,2025-05-03,13,1.0,5.0
P0387,2023-11-28,40,0.0,1.0
P0629,2023-11-05,46,0.0,12.0
P0926,2025-05-03,70,0.0,11.0
P0235,2024-09-15,32,0.0,9.0
P0776,2024-05-30,66,,10.0
P0210,2025-02-13,7,0.0,8.0
P1332,2024-07-31,58,0.0,8.0
P1090,2024-09-12,-68,0.0,14.0
P1086,2024-07-20,59,0.0,2.0
P0332,2024-01-25,57,0.0,7.0
P0408,2024-01-01,24,1.0,13.0
P0415,2023-11-12,60,1.0,1.0
P0694,2025-03-27,53,0.0,6.0
P1354,2024-01-17,76,0.0,6.0
P1435,2024-12-23,50,0.0,1.0
P0298,2024-04-16,16,0.0,11.0
P1449,2024-08-29,46,1.0,7.0
P0113,2023-07-30,43,0.0,6.0
P0882,2025-04-11,0,0.0,11.0
P0909,2024-04-18,30,1.0,8.0
P0878,2025-03-03,69,0.0,3.0
P1055,2025-03-13,30,0.0,9.0
P0828,2023-12-18,0,0.0,14.0
P0326,2024-10-26,40,0.0,13.0
P0448,2024-10-12,20,1.0,5.0
P1324,2024-09-14,73,1.0,4.0
P0371,2024-08-26,54,0.0,3.0
P1065,2023-09-15,49,0.0,11.0
P0924,2024-07-08,135,0.0,2.0
P0226,2024-06-02,40,0.0,6.0
P0509,2024-03-03,20,1.0,11.0
P1413,2024-10-06,64,0.0,10.0
P0001,2025-04-27,75,0.0,2.0
P0412,2024-11-16,71,0.0,4.0
P0654,2024-07-02,65,0.0,14.0
P0056,2024-05-09,5,0.0,14.0
P0727,2024-04-15,100,0.0,5.0
P1387,2025-05-05,38,1.0,3.0
P0407,2024-11-30,84,1.0,2.0
P0850,2025-04-08,94,0.0,2.0
P0730,2024-02-17,62,1.0,6.0
P1169,2025-03-04,14,0.0,7.0
P0297,2024-04-30,65,1.0,1.0
P0706,2024-01-31,27,1.0,5.0
P1437,2023-12-15,0,1.0,9.0
P0919,2024-02-03,36,0.0,8.0
P0778,2024-09-12,97,0.0,6.0
P1428,2024-06-25,126,0.0,11.0
P0349,2023-12-29,70,0.0,4.0
P0136,2024-04-21,45,0.0,10.0
P1190,2025-01-26,24,0.0,11.0
P0921,2024-01-01,124,0.0,7.0
P0044,2024-09-28,0,0.0,9.0
P1144,2024-06-10,55,0.0,8.0
P0064,2025-03-15,16,1.0,3.0
P1285,2024-08-16,76,0.0,8.0
P0327,2024-04-11,92,0.0,5.0
P1307,2023-10-25,59,0.0,13.0
P0871,2025-03-20,23,1.0,2.0
P1001,2023-08-25,65,0.0,9.0
P1243,2023-12-03,99,0.0,13.0
P1270,2024-09-29,8,0.0,9.0
P0624,2023-08-25,48,0.0,3.0
P1104,2024-12-27,34,0.0,3.0
P0788,2023-09-24,17,1.0,2.0
P0135,2024-10-02,56,0.0,7.0
P1337,2024-01-07,23,1.0,11.0
P1476,2023-12-28,71,1.0,14.0
P0899,2024-03-24,96,0.0,8.0
P1329,2024-11-26,8,0.0,4.0
P1494,2023-10-10,37,1.0,8.0
P0801,2024-08-16,65,0.0,3.0
P0536,2024-02-27,40,0.0,4.0
P0132,2025-05-23,41,0.0,1.0
P1455,2023-11-22,57,1.0,12.0
P1209,2025-05-29,59,0.0,13.0
P0427,2025-02-23,66,0.0,1.0
P0655,2025-02-18,80,0.0,11.0
P0916,2024-07-02,125,1.0,13.0
P0476,2024-09-06,64,0.0,1.0
P0298,2025-03-18,76,0.0,13.0
P0584,2023-12-15,54,0.0,9.0
P0071,2023-10-05,28,0.0,9.0
P0852,2024-10-01,0,0.0,10.0
P0648,2024-11-28,12,0.0,10.0
P0576,2024-09-07,73,0.0,6.0
P1382,2025-06-24,62,0.0,11.0
P1326,2024-12-06,21,1.0,
P0765,2025-03-06,34,0.0,10.0
P0940,2025-04-05,38,0.0,5.0
P0094,2024-05-26,44,0.0,2.0
P1115,2025-03-14,3,0.0,14.0
P1138,2024-01-15,118,0.0,13.0
P1286,2024-01-11,62,0.0,2.0
P0379,2024-06-30,78,0.0,3.0
P0021,2024-12-29,59,0.0,14.0
INVALID_SKU,2024-08-23,59,0.0,8.0
P0756,2024-03-06,100,0.0,3.0
P0017,2024-04-02,62,0.0,13.0
P0959,2024-04-25,39,0.0,2.0
P1219,2023-10-19,0,1.0,4.0
P1068,2023-07-28,-25,1.0,8.0
P0078,2024-08-01,32,1.0,8.0
P0554,2023-09-02,13,0.0,10.0
P0208,2025-02-10,48,0.0,12.0
P1404,2025-03-30,0,0.0,2.0
P0430,2025-01-13,112,0.0,4.0
P0864,2024-08-06,81,0.0,9.0
P1322,2024-10-17,38,0.0,2.0
P0237,2024-03-15,90,0.0,11.0
P0459,2023-07-29,29,1.0,2.0
P0064,2024-06-29,75,0.0,7.0
P0700,2024-06-22,42,0.0,12.0
P1231,2025-01-31,76,0.0,8.0
P0637,2024-12-02,52,0.0,6.0
P1333,2025-05-25,56,0.0,
P0434,2024-04-15,69,0.0,9.0
P0982,2024-06-18,34,0.0,9.0
P0871,2025-05-03,35,0.0,7.0
P0262,2024-08-04,48,0.0,3.0
P0612,2023-09-08,0,0.0,3.0
P0900,2024-07-05,20,0.0,2.0
P0316,2023-12-08,45,1.0,2.0
P0037,2023-09-26,-66,0.0,2.0
P0441,2024-05-08,31,0.0,3.0
P0668,2025-01-18,72,0.0,11.0
P0494,2023-12-23,26,1.0,2.0
P0637,2023-11-19,0,0.0,13.0
P1406,2023-11-08,61,,10.0
P1354,2025-06-09,84,0.0,6.0
P1385,2024-10-01,86,1.0,11.0
P1493,2024-01-22,26,0.0,11.0
P0867,2025-03-08,59,1.0,8.0
INVALID_SKU,2025-06-16,22,0.0,13.0
P0197,2024-10-27,89,1.0,10.0
P0365,2024-06-13,74,1.0,7.0
P0246,2025-03-02,80,0.0,6.0
P0451,2024-03-23,33,1.0,7.0
P1298,2025-06-08,80,0.0,
P0551,2024-05-15,5,0.0,13.0
P0194,2023-08-03,25,1.0,6.0
P1280,2024-10-30,77,0.0,4.0
P1084,2024-05-26,39,1.0,6.0
P0312,2023-10-16,68,0.0,2.0
P1156,2023-12-22,102,0.0,14.0
P1246,2025-05-22,80,0.0,14.0
P1051,2025-03-15,56,0.0,14.0
INVALID_SKU,2025-03-06,41,0.0,6.0
P0733,2025-01-24,35,0.0,8.0
P0462,2023-08-06,43,1.0,5.0
P1458,2025-06-23,48,0.0,5.0
P0892,2024-04-04,25,0.0,12.0
P0861,2024-10-22,4,0.0,14.0
P1428,2024-10-28,68,0.0,11.0
P0181,2025-06-02,23,0.0,14.0
P0507,2023-10-09,9,0.0,6.0
P0386,2024-01-28,41,0.0,14.0
P0834,2023-10-24,32,0.0,9.0
P0185,2023-10-07,77,0.0,11.0
P1171,2024-04-11,45,0.0,11.0
P1062,2024-08-27,70,1.0,9.0
P1481,2025-05-14,98,0.0,5.0
P0778,2024-06-08,31,0.0,5.0
P0998,2023-09-16,43,,10.0
P1498,2024-05-15,110,0.0,13.0
P1451,2024-05-15,72,0.0,1.0
P0825,2023-09-06,23,1.0,12.0
P0252,2023-11-20,66,1.0,14.0
P0448,2023-11-07,51,0.0,10.0
P1187,2024-01-26,76,0.0,3.0
P0635,2024-07-26,89,0.0,13.0
P0482,2025-06-16,23,0.0,6.0
P0232,2024-04-16,97,1.0,
P0590,2025-06-17,0,0.0,12.0
P0954,2023-11-01,52,1.0,12.0
P1449,2025-02-06,29,1.0,5.0
P0491,2025-06-17,0,0.0,12.0
P0470,2025-04-12,25,1.0,3.0
P0082,2025-03-14,38,0.0,11.0
P0690,2024-03-21,47,0.0,6.0
P1061,2024-05-01,58,0.0,3.0
P1235,2024-09-18,54,0.0,13.0
P1085,2023-11-25,39,0.0,10.0
P0334,2024-02-05,62,0.0,4.0
P1140,2025-03-14,0,0.0,1.0
P0725,2023-12-05,33,0.0,4.0
P1478,2025-05-19,22,0.0,5.0
P0472,2024-05-21,69,1.0,4.0
P0606,2024-02-15,76,0.0,12.0
P0781,2024-10-25,30,0.0,8.0
P0834,2024-06-16,46,0.0,1.0
P0197,2025-06-12,50,0.0,8.0
P1033,2023-11-24,61,1.0,11.0
P0246,2024-05-31,7,0.0,1.0
P1057,2024-02-19,14,0.0,2.0
P1117,2023-07-30,40,0.0,10.0
P0956,2023-12-22,47,0.0,12.0
P1239,2023-07-31,36,0.0,1.0
P1035,2024-07-29,18,1.0,11.0
P0381,2023-12-04,75,0.0,4.0
P1433,2023-10-08,86,0.0,11.0
P1423,2025-06-07,84,0.0,7.0
P1446,2025-02-13,64,1.0,3.0
P1199,2023-08-20,43,1.0,3.0
P1425,2024-11-21,26,1.0,11.0
P0107,2024-11-03,71,0.0,6.0
P1313,2025-01-13,29,0.0,10.0
P0343,2024-08-19,18,0.0,1.0
P1348,2024-11-07,118,0.0,6.0
P0126,2025-01-13,26,0.0,4.0
P0989,2024-06-04,35,0.0,14.0
P0027,2024-02-09,21,0.0,10.0
P0552,2024-07-13,0,0.0,7.0
P0773,2024-02-05,53,1.0,1.0
P1196,2024-03-29,119,0.0,5.0
P0403,2025-02-20,95,0.0,5.0
P0124,2025-02-07,86,0.0,2.0
P0595,2024-01-08,79,1.0,13.0
P0524,2024-11-11,60,,7.0
P1048,2024-01-26,116,1.0,12.0
P0265,2024-10-05,35,0.0,6.0
P1359,2024-08-10,57,0.0,14.0
P0222,2024-07-28,59,1.0,11.0
P0350,2023-12-19,0,0.0,2.0
P1495,2024-11-02,67,0.0,4.0
P1343,2025-02-18,45,0.0,10.0
P0539,2025-04-02,18,0.0,12.0
P0425,2023-08-13,18,0.0,
P1298,2024-12-27,38,0.0,2.0
P0457,2024-11-05,86,0.0,7.0
P1324,2024-10-23,63,0.0,9.0
P0918,2024-01-18,67,1.0,7.0
P0607,2023-11-08,44,0.0,14.0
P0905,2023-12-23,33,0.0,8.0
P1035,2025-02-06,42,0.0,11.0
P1348,2025-01-04,34,0.0,9.0
P0026,2023-10-13,10,0.0,2.0
P1249,2024-04-20,102,0.0,9.0
P0260,2023-09-14,13,1.0,10.0
P1176,2024-08-07,46,1.0,4.0
P0132,2024-01-04,66,0.0,8.0
P1274,2025-06-17,60,0.0,11.0
P1210,2024-01-30,52,0.0,10.0
P1387,2023-12-06,64,0.0,12.0
P0001,2025-01-22,0,0.0,14.0
P0249,2024-11-21,46,0.0,5.0
P0531,2024-07-30,21,0.0,6.0
P0288,2025-03-17,77,0.0,10.0
P0802,2024-12-24,55,0.0,8.0
P0888,2023-10-01,40,0.0,11.0
P0221,2023-11-11,16,0.0,5.0
P0325,2025-04-02,56,0.0,13.0
P0693,2025-07-07,-64,0.0,10.0
P0213,2024-02-15,24,0.0,6.0
P1437,2025-04-14,45,1.0,2.0
P1163,2024-10-29,63,0.0,11.0
P0168,2025-05-22,41,0.0,7.0
P0775,2023-11-07,64,0.0,5.0
P0091,2023-09-01,29,0.0,3.0
P1214,2025-02-22,57,0.0,13.0
