order_id,order_date,user_id,sku_id,quantity,price_per_unit,discount_applied,order_channel,payment_method
O004198,2025-03-08,U5147,P1362,1,1251.11,40.0,App,COD
O004199,2024-04-28,U3468,P0343,3,841.29,40.0,Mobile,Wallet
O004200,2023-10-07,U3985,P1037,2,427.99,20.0,Web,UPI
O004201,2025-01-05,U3810,P1174,3,775.5,20.0,App,UPI
O004202,2024-06-23,U1231,P0351,1,1632.7,20.0,App,UPI
O004203,2023-12-05,U2421,P0213,2,465.56,40.0,App,UPI
O004204,2023-10-11,U3596,P0391,4,809.54,5.0,Web,UPI
O004205,2024-12-09,U4119,P0447,1,1089.43,25.0,App,UPI
O004206,2023-08-28,U2156,P0035,2,1545.88,25.0,Mobile,Wallet
O004207,2025-02-15,U1459,P1251,1,,20.0,Web,UPI
O004208,2024-12-22,U3977,P0274,2,270.89,40.0,App,Wallet
O004209,2024-02-15,U1288,P0118,1,1623.61,5.0,App,UPI
O004210,2024-01-10,U5245,P0835,1,1438.43,40.0,Mobile,COD
O004211,2024-07-02,U5129,P1007,2,953.09,25.0,App,COD
O004212,2024-10-10,U3110,P0389,5,1167.17,20.0,Mobile,Wallet
O004213,2024-12-31,U3518,P0765,3,758.69,25.0,Web,UPI
O004214,2024-10-04,U2439,P1354,5,1355.03,10.0,Mobile,UPI
O004215,2023-08-11,U1127,P1437,-5,1245.47,15.0,App,COD
O004216,2024-07-26,U4633,P0460,1,1018.13,25.0,App,Card
O004217,2023-08-02,U2232,P0569,1,1118.39,10.0,Mobile,COD
O004218,2024-11-09,U4147,P1153,2,1015.58,10.0,App,Wallet
O004219,2024-05-07,U2828,P0828,2,2102.26,10.0,App,UPI
O004220,2024-09-14,U1012,P1112,8,675.08,30.0,App,UPI
O004221,2024-04-04,U2440,P0279,1,551.7,20.0,Web,Card
O004222,2025-04-19,U2859,P0199,1,519.12,15.0,Web,UPI
O004223,2024-06-18,U3794,P1290,3,1459.61,30.0,Web,Wallet
O004224,2024-07-02,U4983,P0023,3,1916.99,15.0,Mobile,Wallet
O004225,2024-08-04,U2686,P0596,1,940.95,30.0,Web,UPI
O004226,2024-10-09,U3895,P1216,-1,1129.89,20.0,App,UPI
O004227,2024-01-05,U1321,P1360,4,1032.13,25.0,Web,COD
O004228,2024-07-17,U2187,P0424,1,507.81,20.0,Web,UPI
O004229,2025-02-22,U4078,P0912,2,1489.52,0.0,Mobile,Wallet
O004230,2025-01-01,U5282,P0201,4,520.35,25.0,App,UPI
O004231,2024-02-25,U1875,P1391,3,288.17,5.0,Web,Wallet
O004232,2025-03-18,U1608,P0474,1,844.85,0.0,Mobile,Card
O004233,2025-06-26,U3470,P1352,2,507.21,30.0,App,Wallet
O004234,2024-11-27,U4116,P0457,2,677.21,25.0,App,Wallet
O004235,2023-11-20,U4185,P0150,1,1935.39,5.0,Mobile,UPI
O004236,2024-03-12,U2941,P0987,6,1104.86,25.0,App,COD
O004237,2025-06-01,U1320,P1176,3,226.16,30.0,Mobile,UPI
O004238,2024-04-26,U1128,P0645,1,1785.88,25.0,Mobile,Card
O004239,2025-06-29,U1883,P0541,1,1719.25,30.0,Web,Card
O004240,2023-07-23,U3810,P1162,-2,826.83,30.0,App,UPI
O004241,2024-05-25,U3529,P0558,1,257.74,30.0,App,UPI
O004242,2024-12-05,U4014,P0154,4,1370.0,5.0,App,Card
O004243,2023-08-29,U5862,P1439,2,333.41,25.0,Mobile,Wallet
O004244,2025-06-28,U4325,P0128,1,560.27,10.0,App,UPI
O004245,2023-08-27,U3474,P0542,1,818.8,20.0,App,Wallet
O004246,2024-04-17,U4313,P0096,2,257.75,30.0,Mobile,COD
O004247,2025-05-09,U3157,P0716,2,753.79,0.0,Web,UPI
O004248,2025-05-19,U4483,P1293,1,1831.94,25.0,Web,Wallet
O004249,2024-05-24,U4525,P1287,1,1505.05,0.0,App,Card
O004250,2024-02-20,U2427,P0819,1,1220.06,20.0,App,Card
O004251,2025-04-02,U4095,P0974,1,1557.06,0.0,App,Card
O004252,2024-11-24,U4015,P1143,1,821.46,5.0,Mobile,Wallet
O004253,2024-01-09,U3900,P1486,2,1376.14,40.0,Web,Card
O004254,2024-06-02,U1574,P0197,4,849.52,40.0,Web,COD
O004255,2025-06-18,U1783,P1041,2,1544.93,30.0,Web,COD
O004256,2023-11-09,U2939,P0574,5,2125.9,10.0,Web,UPI
O004257,2024-03-30,U2347,P0435,1,916.51,10.0,Web,Wallet
O004258,2023-11-20,U2357,P0537,2,1960.96,15.0,App,Wallet
O004259,2023-12-12,U4274,P1015,3,1673.8,30.0,App,UPI
O004260,2024-09-08,U3777,P0175,4,1392.04,15.0,Web,COD
O004261,2023-12-26,U1106,P0041,1,1684.99,0.0,App,UPI
O004262,2025-06-27,U5960,P0251,2,2073.89,10.0,App,UPI
O004263,2024-01-15,U1443,P0621,1,1904.0,10.0,App,Wallet
O004264,2024-05-08,U4667,P1302,3,,0.0,Web,Card
O004265,2023-12-28,U5959,P0723,3,483.24,5.0,Web,UPI
O004266,2024-09-13,U5975,P0855,4,690.96,15.0,Web,Card
O004267,2024-05-08,U3174,P0774,2,2171.3,5.0,Web,Wallet
O004268,2023-12-26,U5557,UNKNOWN,1,1768.5,20.0,App,Wallet
O004269,2024-09-03,U2179,P0269,2,1103.5,20.0,Mobile,COD
O004270,2024-07-09,U1777,P1085,7,643.18,40.0,App,Card
O004271,2024-06-27,U1181,P1289,3,815.66,30.0,Mobile,Wallet
O004272,2024-12-21,U1672,P0429,3,1517.45,20.0,App,Wallet
O004273,2024-05-29,U4009,P0341,2,2034.49,5.0,Web,Card
O004274,2024-08-24,U4436,P0200,2,1743.17,30.0,App,Wallet
O004275,2024-06-03,U1462,P1092,3,814.04,0.0,App,Card
O004276,2024-11-08,U3808,P1070,3,286.73,30.0,Mobile,Card
O004277,2025-03-24,U2947,P0660,2,1373.28,0.0,App,Wallet
O004278,2024-05-03,U5436,P0892,1,1668.41,20.0,App,UPI
O004279,2025-04-07,U4601,P1311,2,1713.52,10.0,Mobile,Wallet
O004280,2023-09-05,U1708,P1451,1,1678.51,0.0,Web,COD
O004281,2024-04-25,U5705,P0358,3,1529.15,20.0,Mobile,Wallet
O004282,2024-06-23,U4351,P1137,3,1290.51,10.0,Web,Wallet
O004283,2024-10-04,U4607,P0113,1,889.66,20.0,App,Wallet
O004284,2024-01-14,U4662,UNKNOWN,1,1125.22,15.0,Web,Card
O004285,2025-03-06,U1921,P0062,1,917.15,0.0,Mobile,UPI
O004286,2025-03-30,U5409,P0985,1,910.76,10.0,App,Card
O004287,2025-03-17,U2804,P0654,3,457.39,40.0,App,COD
O004288,2024-02-18,U2302,P1107,1,1411.64,5.0,Mobile,Wallet
O004289,2024-11-19,U1404,P0504,5,1971.93,5.0,Mobile,COD
O004290,2023-09-02,U3231,P1190,2,624.83,10.0,App,UPI
O004291,2023-09-20,U2056,P0699,1,1304.96,10.0,Web,COD
O004292,2025-02-13,U5320,P1191,1,398.38,40.0,Mobile,UPI
O004293,2024-08-15,U3481,P0782,5,628.37,10.0,App,UPI
O004294,2023-08-21,U4724,P1445,1,1138.42,,Web,UPI
O004295,2025-06-14,U3531,P0538,1,1703.06,0.0,Mobile,Wallet
O004296,2025-03-22,U1199,P0212,2,342.72,0.0,Web,Wallet
O004297,2024-01-03,U5495,P0255,1,1165.73,5.0,Mobile,COD
O004298,2024-03-09,U2746,P1057,1,1477.39,10.0,App,UPI
O004299,2023-12-07,U1984,P0256,6,442.91,30.0,Web,Wallet
O004300,2023-12-09,U4180,P0992,2,1921.05,10.0,App,COD
O004301,2024-02-06,U5950,P0215,1,905.22,40.0,Web,UPI
O004302,2023-07-08,U2640,P1046,4,1780.58,0.0,Mobile,UPI
O004303,2025-04-01,U5006,P0390,5,230.2,40.0,App,Wallet
O004304,2024-10-03,U4950,P1381,1,1205.1,30.0,App,Card
O004305,2025-02-02,U3353,P1242,5,789.25,15.0,Mobile,UPI
O004306,2024-11-16,U3630,P1384,1,1513.92,25.0,Mobile,UPI
O004307,2024-07-21,U2010,P0884,4,1589.13,5.0,Mobile,Wallet
O004308,2023-10-08,U4804,P1107,4,1484.33,10.0,Web,COD
O004309,2025-04-26,U5361,P0136,1,1108.45,40.0,Web,Card
O004310,2024-10-27,U2904,P1176,1,1405.31,20.0,Web,Wallet
O004311,2023-07-17,U1279,P0083,2,1365.92,15.0,Web,Wallet
O004312,2024-03-31,U4067,P0279,5,577.9,0.0,Mobile,UPI
O004313,2024-02-12,U3442,P0905,5,745.62,0.0,Web,UPI
O004314,2023-12-23,U5724,P1492,1,2190.13,0.0,App,COD
O004315,2025-05-04,U3725,P0651,2,738.97,5.0,Web,Card
O004316,2023-08-29,U3098,P0510,4,1098.66,25.0,Web,Card
O004317,2024-10-12,U4619,P0200,2,1888.8,5.0,Mobile,Card
O004318,2025-03-14,U5617,P0296,2,1423.6,40.0,Web,Card
O004319,2023-10-10,U4869,P1259,3,1667.24,25.0,Web,Card
O004320,2023-11-19,U4043,P0280,1,372.54,20.0,Web,Wallet
O004321,2024-08-16,U5439,P0522,1,1464.62,20.0,App,COD
O004322,2025-06-27,U3985,P0956,2,1384.98,10.0,Mobile,UPI
O004323,2023-10-24,U1191,P0298,4,1140.84,30.0,Web,Card
O004324,2024-08-31,U4427,P0282,1,1195.08,20.0,Mobile,Wallet
O004325,2023-08-21,U5104,P0384,1,823.93,0.0,App,Card
O004326,2024-02-11,U3263,P0783,3,1834.38,10.0,Mobile,Card
O004327,2024-05-19,U1770,P0670,2,710.04,15.0,App,COD
O004328,2024-04-20,U5856,P0782,1,1735.38,0.0,Web,Wallet
O004329,2025-02-01,U1764,P0630,1,374.88,30.0,Mobile,Wallet
O004330,2023-07-10,U2606,P1191,4,1464.2,40.0,App,Wallet
O004331,2024-07-09,U2995,P1102,2,669.93,0.0,App,UPI
O004332,2025-02-20,U3391,P0527,1,917.73,10.0,Web,COD
O004333,2024-04-17,U5054,P0222,1,2059.26,0.0,App,Card
O004334,2024-02-26,U5085,P1158,4,2037.41,5.0,Web,UPI
O004335,2025-02-08,U1736,P1036,1,848.72,0.0,Web,Card
O004336,2024-12-19,U5915,P0432,1,656.78,20.0,App,Card
O004337,2024-11-21,U4926,P0098,4,1349.68,15.0,Web,Wallet
O004338,2024-02-29,U5041,P0449,1,542.89,0.0,Web,Wallet
O004339,2023-10-14,U2559,P0563,1,931.84,30.0,App,Card
O004340,2023-08-20,U4500,P0600,2,1923.2,20.0,Web,Card
O004341,2024-02-17,U3711,P0171,1,768.77,40.0,Web,COD
O004342,2025-04-14,U4066,P1206,1,1391.5,25.0,Web,Card
O004343,2023-08-05,U3602,P0958,3,1706.82,20.0,Web,COD
O004344,2024-05-08,U1938,P0864,4,759.72,5.0,Web,COD
O004345,2024-01-07,U3610,P1399,2,2078.43,5.0,Mobile,Card
O004346,2025-03-07,U4655,P0762,3,523.45,,App,UPI
O004347,2023-11-01,U1693,P0425,1,926.82,0.0,App,Card
O004348,2023-09-06,U4223,P0019,1,1881.03,10.0,Web,COD
O004349,2024-11-27,U3756,P0507,1,1754.67,5.0,App,COD
O004350,2024-05-23,U3490,P1280,1,1441.28,10.0,Mobile,Card
O004351,2024-12-12,U2117,P0934,1,697.84,0.0,Mobile,UPI
O004352,2025-04-02,U2837,P1180,2,,30.0,Web,COD
O004353,2024-08-16,U1322,P0945,1,1352.92,40.0,App,Card
O004354,2025-02-14,U1901,P1224,4,1347.62,20.0,Mobile,COD
O004355,2024-11-12,U5768,P0039,1,1369.63,30.0,App,UPI
O004356,2024-09-02,U4628,P0261,1,442.03,40.0,App,UPI
O004357,2024-06-05,U1597,P0945,3,986.92,5.0,Mobile,COD
O004358,2023-07-18,U5586,P0594,3,458.33,5.0,Web,COD
O004359,2024-10-28,U4068,P1214,3,1303.53,5.0,Mobile,Wallet
O004360,2025-03-05,U2367,P0652,1,604.5,5.0,Web,Card
O004361,2023-10-19,U3940,P1405,1,533.43,15.0,Mobile,COD
O004362,2023-07-28,U2484,P0568,6,753.92,25.0,Mobile,COD
O004363,2023-09-22,U5879,P0080,1,1432.79,15.0,Web,Card
O004364,2024-05-28,U5318,P0762,2,1251.24,0.0,Mobile,UPI
O004365,2024-06-26,U5620,P0012,2,893.99,20.0,Web,Card
O004366,2023-10-11,U5215,P0031,1,1240.43,30.0,App,COD
O004367,2024-03-31,U1844,P0794,4,1254.67,30.0,Mobile,UPI
O004368,2023-07-17,U2696,P0466,2,1259.63,30.0,App,Wallet
O004369,2023-12-17,U1201,P1362,1,1236.47,5.0,App,Card
O004370,2023-08-26,U3033,P0423,1,789.17,30.0,Mobile,Wallet
O004371,2024-10-12,U1506,P0517,2,1007.49,30.0,Web,Wallet
O004372,2024-05-31,U1914,P0927,2,817.68,20.0,Web,Wallet
O004373,2024-01-03,U3585,P1095,5,1173.04,0.0,Web,Wallet
O004374,2024-05-14,U1277,P0115,1,318.21,10.0,Web,Wallet
O004375,2023-09-14,U2059,P0455,1,1985.54,20.0,Web,Card
O004376,2025-02-18,U3312,P0176,1,1593.28,15.0,Mobile,UPI
O004377,2023-12-30,U4794,P0452,3,381.93,30.0,Web,UPI
O004378,2024-10-31,U5273,P0123,2,1827.06,15.0,App,COD
O004379,2023-10-25,U3546,P1259,5,233.08,40.0,Mobile,Card
O004380,2025-04-12,U3073,P0998,2,598.23,15.0,Web,UPI
O004381,2024-08-25,U1456,P0543,2,1447.03,40.0,Web,Card
O004382,2025-06-10,U1990,P0543,1,929.98,,App,Card
O004383,2024-03-15,U4853,P0978,5,814.39,,App,Card
O004384,2024-01-23,U3052,P1031,1,516.77,0.0,App,Wallet
O004385,2024-11-22,U2810,P1273,1,1691.66,5.0,Mobile,UPI
O004386,2024-04-01,U2489,P1390,3,444.57,5.0,Mobile,Wallet
O004387,2023-10-26,U4354,P0986,5,1618.94,25.0,Web,COD
O004388,2024-08-13,U5019,P0810,1,514.91,25.0,Mobile,Card
O004389,2025-06-25,U5827,P0115,2,830.36,25.0,Web,UPI
O004390,2025-02-22,U2532,P0021,2,789.13,40.0,Mobile,COD
O004391,2025-03-18,U3564,P0164,4,701.94,10.0,Mobile,Card
O004392,2024-10-09,U3082,P1111,1,687.9,30.0,App,Wallet
O004393,2023-10-09,U4317,P0226,2,702.56,5.0,Mobile,COD
O004394,2025-01-15,U4830,P1496,4,713.22,10.0,Mobile,Wallet
O004395,2023-10-11,U4043,P1162,2,398.04,30.0,App,Wallet
O004396,2023-08-01,U4212,P1196,3,826.63,15.0,Mobile,Wallet
O004397,2024-07-31,U3914,P1238,2,2063.92,0.0,Mobile,Wallet
O004398,2023-08-26,U3389,P0237,2,2224.14,10.0,App,Wallet
O004399,2023-08-31,U5756,P0429,1,1425.79,40.0,Web,Wallet
O004400,2025-03-11,U4098,P0085,5,,5.0,App,Wallet
O004401,2025-03-12,U1959,P1005,4,1385.76,0.0,Web,COD
O004402,2024-11-27,U1936,P1280,2,300.07,30.0,App,COD
O004403,2023-09-28,U1215,P0993,2,241.22,40.0,App,COD
O004404,2025-01-07,U4303,P1243,1,948.76,15.0,Web,Card
O004405,2023-11-11,U2407,P1263,1,667.2,25.0,Mobile,Wallet
O004406,2025-04-16,U1681,P0496,2,1823.07,25.0,Mobile,Card
O004407,2023-09-17,U3915,P0386,2,1659.78,10.0,App,COD
O004408,2025-02-02,U5501,P0340,5,591.12,40.0,Web,Wallet
O004409,2023-08-07,U1483,P0152,2,528.62,0.0,Web,UPI
O004410,2023-08-10,U4273,P0307,2,1696.89,20.0,App,COD
O004411,2024-06-06,U2954,P1286,1,915.77,30.0,App,UPI
O004412,2025-02-05,U1148,P0306,1,1657.04,25.0,Web,UPI
O004413,2024-11-28,U3362,P0540,2,411.56,40.0,App,UPI
O004414,2024-04-06,U1234,P0126,3,332.77,30.0,App,Card
O004415,2024-10-01,U5681,P1357,2,795.44,15.0,Web,COD
O004416,2025-02-06,U5290,P0002,1,976.92,5.0,App,Wallet
O004417,2024-12-21,U2800,P0870,1,904.7,10.0,App,Wallet
O004418,2023-10-04,U2229,P1011,1,1585.78,20.0,Web,Card
O004419,2024-05-29,U3173,P0890,1,1391.98,40.0,Mobile,Card
O004420,2025-01-20,U5315,P1243,3,1249.81,40.0,Web,COD
O004421,2024-02-15,U1613,P0420,2,1342.57,40.0,Web,UPI
O004422,2023-09-21,U5942,P0490,1,748.76,25.0,Mobile,Wallet
O004423,2025-03-10,U1740,P1326,1,327.09,20.0,Mobile,UPI
O004424,2023-11-01,U1269,P1347,5,599.29,,Web,Card
O004425,2024-10-09,U3173,P1329,2,,40.0,Web,UPI
O004426,2024-11-16,U2648,P0394,3,766.35,15.0,App,Wallet
O004427,2024-01-10,U4838,P0645,3,1216.95,5.0,Mobile,Card
O004428,2025-02-04,U4700,P0110,-2,919.4,10.0,App,Card
O004429,2024-03-04,U4932,P0434,2,1326.74,0.0,App,COD
O004430,2025-05-02,U5963,P1332,3,860.05,0.0,Mobile,Wallet
O004431,2024-05-16,U2987,P0488,1,1752.48,10.0,Web,UPI
O004432,2024-12-06,U1275,P1482,1,1823.56,10.0,App,UPI
O004433,2024-04-11,U3068,P1485,1,1088.66,20.0,App,Wallet
O004434,2023-10-19,U5360,P0334,1,805.19,5.0,App,Wallet
O004435,2024-09-12,U1162,P0677,2,1245.64,40.0,Web,Card
O004436,2023-09-01,U1162,P0432,5,603.71,10.0,Mobile,Wallet
O004437,2024-10-23,U2844,P0723,5,296.03,20.0,Web,UPI
O004438,2024-03-26,U4471,P0792,1,657.24,0.0,Web,COD
O004439,2025-02-23,U4097,P0903,1,650.42,20.0,App,Wallet
O004440,2024-05-08,U4602,P0624,3,607.0,0.0,App,Wallet
O004441,2024-06-04,U3463,P0998,5,1597.88,0.0,App,Card
O004442,2025-02-01,U4160,P1500,1,628.06,20.0,App,Wallet
O004443,2025-03-02,U2212,P1197,3,320.45,5.0,Web,Wallet
O004444,2025-06-29,U4666,P0847,2,1835.98,20.0,Web,UPI
O004445,2024-03-09,U2487,P0235,1,1802.56,20.0,App,Wallet
O004446,2025-05-05,U2521,P0373,1,1737.3,5.0,Mobile,COD
O004447,2024-02-22,U3845,P1223,2,1037.0,25.0,Web,UPI
O004448,2024-10-27,U1202,P0147,4,1442.78,30.0,Mobile,COD
O004449,2024-01-23,U5871,UNKNOWN,2,1548.65,10.0,Mobile,COD
O004450,2024-01-30,U1085,P1493,2,543.56,40.0,Mobile,Wallet
O004451,2025-02-06,U1758,P0873,3,1897.0,10.0,Web,UPI
O004452,2025-02-11,U3513,P0990,2,1365.66,20.0,App,Wallet
O004453,2025-03-04,U4677,P0046,1,562.84,15.0,Web,Wallet
O004454,2025-02-18,U1647,P1013,2,657.33,40.0,App,Card
O004455,2023-08-28,U2481,P1250,1,832.55,20.0,Mobile,UPI
O004456,2023-12-21,U4214,P1403,2,1661.02,10.0,App,COD
O004457,2024-10-31,U1198,P0891,3,1538.17,5.0,Mobile,UPI
O004458,2025-01-19,U3513,P0565,3,947.69,20.0,App,Card
O004459,2025-05-08,U2628,P1183,2,488.04,5.0,App,UPI
O004460,2025-01-10,U3081,P0936,2,1831.04,5.0,App,COD
O004461,2023-11-28,U4043,P0268,2,1483.37,20.0,App,Wallet
O004462,2024-09-11,U4133,P0554,6,1333.3,40.0,App,Card
O004463,2024-08-06,U3026,P0674,3,697.42,20.0,Web,UPI
O004464,2024-10-04,U5193,P0694,1,1175.59,25.0,Mobile,Card
O004465,2025-05-23,U5237,P0910,1,1512.55,25.0,Mobile,UPI
O004466,2024-01-26,U4335,P0343,3,810.68,40.0,App,Card
O004467,2024-04-20,U1817,P1121,2,1124.91,40.0,Web,UPI
O004468,2024-08-20,U1025,P1127,4,348.62,5.0,Web,Wallet
O004469,2024-05-19,U1892,P0731,3,969.88,15.0,App,Wallet
O004470,2024-11-21,U4283,P1500,1,619.08,,Web,Wallet
O004471,2024-04-01,U3334,P0066,1,1589.11,0.0,Mobile,UPI
O004472,2024-05-12,U4237,P0889,1,564.15,,Web,Wallet
O004473,2023-08-10,U4165,P0980,1,579.71,5.0,Web,UPI
O004474,2024-03-30,U1466,P0890,4,1176.37,20.0,App,Wallet
O004475,2024-06-18,U2321,P0632,4,,40.0,App,Wallet
O004476,2023-08-21,U3742,P0522,1,1169.62,40.0,App,COD
O004477,2024-01-28,U1037,P0420,3,408.65,40.0,Mobile,COD
O004478,2024-09-18,U5162,P1106,1,2189.85,10.0,Web,COD
O004479,2023-11-13,U1934,P0839,1,1379.59,10.0,Mobile,Card
O004480,2023-08-09,U5732,P0376,1,1200.23,0.0,App,COD
O004481,2024-03-05,U2724,P1461,1,372.56,25.0,Web,Card
O004482,2025-03-24,U4803,P0653,4,2495.34,0.0,Web,COD
O004483,2024-11-02,U2178,P0472,1,1280.87,25.0,Mobile,COD
O004484,2024-05-22,U5847,P0218,1,1835.7,5.0,Web,COD
O004485,2025-03-20,U2224,P0505,6,1115.3,20.0,Mobile,COD
O004486,2025-04-27,U5378,P0400,4,1255.15,,Mobile,Card
O004487,2025-03-09,U3557,P0634,1,1823.39,15.0,App,UPI
O004488,2024-10-27,U5279,P1063,3,1242.83,20.0,Mobile,Wallet
O004489,2025-06-27,U4607,P0786,5,,0.0,Web,COD
O004490,2024-04-14,U2872,P1212,4,1730.24,5.0,App,COD
O004491,2023-12-04,U3640,P1424,1,1115.19,15.0,Mobile,Card
O004492,2024-09-26,U2199,P0947,1,2102.49,10.0,App,UPI
O004493,2024-04-02,U3836,P0563,3,1459.28,15.0,Mobile,Card
O004494,2024-11-18,U5237,P0322,1,1728.9,5.0,Web,Wallet
O004495,2023-07-24,U3082,P1028,2,1019.56,0.0,Mobile,UPI
O004496,2025-01-03,U4135,P1013,1,1137.79,40.0,Web,Card
O004497,2023-12-03,U2857,P1472,-1,1542.39,30.0,App,COD
O004498,2023-10-11,U3278,P0144,3,1015.56,25.0,Web,COD
O004499,2023-11-26,U5023,P0831,1,1722.92,0.0,Mobile,UPI
O004500,2025-06-19,U5553,P1263,1,768.19,30.0,App,COD
O004501,2024-04-30,U2633,P1423,2,432.05,30.0,App,UPI
O004502,2025-07-05,U3346,P1481,1,737.21,,Mobile,COD
O004503,2025-02-22,U5138,P0816,5,1485.81,30.0,Web,COD
O004504,2024-05-28,U5758,P0762,4,346.88,40.0,Mobile,UPI
O004505,2025-06-03,U2554,P0605,3,1351.7,30.0,Web,UPI
O004506,2023-10-24,U4895,P1199,1,1339.22,30.0,App,Wallet
O004507,2024-07-08,U2458,P0128,3,1472.17,,Web,Wallet
O004508,2025-05-29,U5759,P0951,4,1372.27,15.0,Mobile,Card
O004509,2023-10-06,U3760,P0924,1,1709.5,30.0,App,Card
O004510,2024-08-04,U3613,P0767,1,1292.26,25.0,App,Wallet
O004511,2025-01-31,U2800,P0232,1,1047.1,40.0,App,Wallet
O004512,2024-05-12,U1508,P1211,3,1192.24,25.0,App,COD
O004513,2023-09-11,U5653,P1093,1,600.76,,App,Wallet
O004514,2024-06-26,U5368,P0612,-3,674.99,25.0,Web,UPI
O004515,2024-02-07,U4814,P0310,4,1535.46,25.0,Web,Wallet
O004516,2023-12-06,U1010,P0209,1,596.27,30.0,Web,COD
O004517,2024-12-19,U4321,P0504,1,1316.86,10.0,Web,Card
O004518,2024-05-07,U4167,P0107,3,569.17,40.0,Mobile,UPI
O004519,2025-01-06,U5130,P0509,1,639.39,5.0,App,Card
O004520,2024-06-02,U5701,P1365,1,626.64,20.0,Web,Card
O004521,2024-07-22,U2706,P0243,2,796.69,0.0,Mobile,Wallet
O004522,2023-11-28,U4245,P1065,4,1722.12,15.0,Web,COD
O004523,2024-04-13,U2423,P0886,5,,25.0,Mobile,Card
O004524,2025-06-12,U4331,P1010,1,996.13,10.0,Web,UPI
O004525,2024-08-03,U5072,P0830,3,1363.07,30.0,App,Card
O004526,2023-09-26,U4941,P0686,1,1888.12,10.0,Web,UPI
O004527,2023-10-29,U2812,P1179,1,1478.75,5.0,Web,UPI
O004528,2025-03-15,U4254,P1054,5,1214.79,10.0,App,Wallet
O004529,2024-06-17,U5306,P1429,1,551.85,20.0,Web,UPI
O004530,2024-03-09,U4357,P0734,1,1288.71,10.0,App,Card
O004531,2024-06-27,U3339,P0192,1,459.57,25.0,Web,UPI
O004532,2024-07-18,U1017,P0529,3,253.66,40.0,Mobile,Wallet
O004533,2025-04-13,U4983,P1136,2,1190.2,25.0,App,COD
O004534,2024-09-21,U2038,P0750,1,2481.09,0.0,App,Card
O004535,2024-03-08,U3382,P0549,1,493.92,40.0,Web,COD
O004536,2025-04-22,U5191,P0853,3,1086.82,25.0,Mobile,Card
O004537,2024-11-03,U3505,P0088,3,211.37,40.0,Web,Card
O004538,2024-01-27,U2908,P1095,3,1220.67,30.0,App,COD
O004539,2024-05-05,U2925,P1114,3,221.39,30.0,Mobile,Wallet
O004540,2024-02-24,U3643,P0969,2,1591.58,5.0,App,COD
O004541,2024-02-07,U4261,P0926,2,533.39,40.0,Mobile,COD
O004542,2024-10-02,U2351,P0894,-1,824.89,5.0,App,Card
O004543,2023-07-13,U2445,P1126,2,,10.0,Web,COD
O004544,2024-06-09,U5479,P0912,2,1079.12,25.0,Web,Wallet
O004545,2024-11-14,U2117,P0274,1,945.82,25.0,Mobile,UPI
O004546,2024-02-03,U3493,P1478,1,1042.06,15.0,Mobile,Card
O004547,2023-10-29,U3287,P0677,2,1506.04,25.0,Web,COD
O004548,2024-04-12,U2101,P0545,5,1723.55,5.0,Web,COD
O004549,2024-05-01,U2541,P1170,2,251.31,40.0,App,Card
O004550,2025-05-25,U3773,P0424,2,713.55,30.0,App,Card
O004551,2024-04-01,U4947,P1041,3,1150.03,15.0,Web,Card
O004552,2023-10-10,U5212,P1166,1,694.07,10.0,Mobile,UPI
O004553,2025-03-16,U3057,P0771,2,321.63,10.0,Web,Card
O004554,2024-05-27,U3517,P0233,1,1710.46,15.0,App,UPI
O004555,2023-10-31,U1239,P0240,1,472.02,10.0,Mobile,UPI
O004556,2025-06-18,U1517,P0275,2,,25.0,App,UPI
O004557,2024-10-11,U5484,P0180,1,1425.22,5.0,Web,UPI
O004558,2024-07-22,U5949,P0932,1,1294.28,40.0,Mobile,Wallet
O004559,2024-05-29,U5970,P0104,1,1424.69,10.0,Web,UPI
O004560,2024-07-09,U2331,P0542,3,2019.85,10.0,Web,Wallet
O004561,2023-08-01,U5178,P0769,4,975.24,5.0,App,Card
O004562,2023-10-09,U3412,P0377,2,1456.19,40.0,App,Card
O004563,2024-12-08,U3459,P1002,5,839.85,40.0,Mobile,Card
O004564,2024-01-18,U1306,P0187,2,425.84,15.0,Web,Wallet
O004565,2025-01-05,U2118,P0924,2,432.01,15.0,App,Wallet
O004566,2025-07-03,U4715,P0677,1,1674.34,0.0,Mobile,Card
O004567,2024-04-29,U3922,P0637,3,211.89,40.0,Mobile,UPI
O004568,2024-10-16,U3705,P0411,2,606.96,30.0,Mobile,Wallet
O004569,2025-02-26,U1832,P0096,1,1196.82,10.0,App,COD
O004570,2025-03-03,U2326,P1110,5,469.37,40.0,Web,Wallet
O004571,2024-11-09,U5209,P0627,1,931.54,20.0,App,UPI
O004572,2024-09-24,U1293,P0964,5,1779.35,10.0,App,COD
O004573,2023-11-07,U5587,P0122,2,1562.51,5.0,Mobile,Wallet
O004574,2023-11-22,U1985,P0437,1,1765.42,20.0,App,Card
O004575,2023-12-11,U5951,P0403,3,1738.92,25.0,Web,Card
O004576,2024-07-25,U3076,P0497,3,1484.92,30.0,Mobile,Card
O004577,2025-01-23,U2716,P1423,2,222.76,40.0,Web,Card
O004578,2024-12-17,U2545,P0221,2,2288.64,,App,Card
O004579,2023-09-25,U1492,P1077,5,611.83,20.0,App,Wallet
O004580,2025-02-24,U5091,P0981,4,1517.05,25.0,App,Wallet
