order_id,order_date,user_id,sku_id,category,brand,quantity,price_per_unit,discount_applied,revenue,profit,days_since_launch,viewed_same_day,pricing_error_flag
O011627,2024-08-05,U4120,P0615,Books,BrandD,2,918.85,20.0,1837.7,800.6400000000001,686.0,0,0
O011628,2024-03-21,U1646,P0182,Electronics,BrandF,2,1459.37,25.0,2918.74,1386.1399999999999,1141.0,0,0
O011629,2023-12-23,U3409,P0568,Books,BrandF,3,1433.63,10.0,4300.89,3882.2400000000007,948.0,0,0
O011630,2023-12-19,U5330,P0469,Apparel,BrandB,4,1560.09,10.0,6240.36,3871.7999999999997,272.0,0,0
O011631,2023-09-16,U1872,P0799,Electronics,BrandF,2,729.62,40.0,1459.24,-257.0799999999999,-371.0,0,1
O011632,2023-08-08,U3002,P1458,Apparel,BrandD,2,1033.17,25.0,2066.34,354.3000000000002,-56.0,0,0
O011633,2024-11-04,U4064,P0043,Electronics,BrandF,2,496.5,15.0,993.0,655.74,947.0,0,0
O011634,2023-08-30,U1046,P1092,Sports,BrandD,2,504.34,0.0,1008.68,425.52,391.0,0,0
O011635,2023-12-27,U2667,P1214,Electronics,BrandF,1,876.44,10.0,876.44,572.3600000000001,127.0,0,0
O011636,2024-01-21,U4139,P0149,Apparel,BrandF,1,947.29,10.0,947.29,484.71,523.0,0,0
O011637,2024-07-04,U5783,P0183,Home & Kitchen,BrandD,1,204.38,40.0,204.38,48.650000000000006,13.0,0,0
O011638,2023-11-24,U2658,P1439,Electronics,No Brand,3,722.22,20.0,2166.66,24.54000000000019,113.0,0,0
O011639,2024-03-18,U5695,P1323,Home & Kitchen,BrandE,1,455.39,20.0,455.39,-59.700000000000045,535.0,0,1
O011640,2024-04-17,U3375,P0951,Sports,BrandB,1,1077.26,15.0,1077.26,710.73,22.0,0,0
O011641,2024-05-20,U4750,P1356,Electronics,BrandD,1,1878.61,5.0,1878.61,1362.3,1041.0,0,0
O011642,2024-06-26,U3121,P1484,Sports,BrandF,1,326.84,10.0,326.84,-627.78,656.0,0,1
O011643,2024-11-04,U5881,UNKNOWN,,,1,781.77,25.0,781.77,,,0,0
O011644,2023-08-12,U2603,P0668,Sports,BrandA,2,560.21,20.0,1120.42,-787.8799999999999,-348.0,0,1
O011645,2023-10-19,U3301,P1057,Books,BrandA,1,331.41,15.0,331.41,41.670000000000016,474.0,0,0
O011646,2024-12-18,U5516,P0649,Sports,BrandA,1,1388.75,15.0,1388.75,564.67,1327.0,0,0
O011647,2024-04-21,U5834,P0520,Electronics,BrandB,1,950.22,30.0,950.22,769.6600000000001,1028.0,0,0
O011648,2024-06-26,U3603,P1353,Home & Kitchen,BrandE,1,1142.37,30.0,1142.37,693.9999999999999,216.0,0,0
O011649,2023-07-31,U5648,P0837,Books,BrandB,5,1385.47,5.0,6927.35,6379.650000000001,325.0,0,0
O011650,2024-07-23,U1989,P0766,Apparel,BrandF,2,500.24,20.0,1000.48,-70.05999999999995,-125.0,0,1
O011651,2023-09-04,U3483,P0486,Electronics,BrandC,1,569.17,25.0,569.17,103.51999999999998,631.0,0,0
O011652,2025-06-07,U3884,P1061,Apparel,BrandD,3,418.37,25.0,1255.1100000000001,285.6600000000001,512.0,0,0
O011653,2023-08-17,U4013,P0053,Sports,BrandB,4,1008.31,5.0,4033.24,2172.88,814.0,0,0
O011654,2024-03-21,U2640,P1058,Home & Kitchen,BrandD,3,1773.68,10.0,5321.04,3954.0900000000006,53.0,0,0
O011655,2024-01-26,U3027,P1104,Books,BrandF,2,249.05,25.0,498.1,-1074.6399999999999,-135.0,0,1
O011656,2025-05-12,U1590,P0656,Beauty,BrandE,1,1465.74,40.0,1465.74,469.06000000000006,1361.0,0,0
O011657,2023-10-23,U5132,P1363,Sports,BrandF,3,1318.49,15.0,3955.4700000000003,2426.55,727.0,0,0
O011658,2024-01-10,U5744,P0212,Beauty,No Brand,3,1715.35,25.0,5146.049999999999,3875.34,51.0,0,0
O011659,2024-09-28,U2380,P0293,Home & Kitchen,BrandB,4,779.9,0.0,3119.6,2086.64,1159.0,0,0
O011660,2024-06-23,U4894,P1364,Beauty,BrandF,1,1378.4,5.0,1378.4,1105.68,48.0,0,0
O011661,2024-01-28,U2289,P1263,Beauty,BrandE,3,1312.99,15.0,3938.9700000000003,1376.13,467.0,0,0
O011662,2024-10-30,U5521,P0106,Sports,BrandF,1,1182.46,5.0,1182.46,599.9100000000001,846.0,0,0
O011663,2025-02-15,U5444,P0777,Sports,BrandB,3,644.61,30.0,1933.83,-116.75999999999988,153.0,0,1
O011664,2023-07-22,U1883,P0483,Electronics,BrandC,3,833.57,30.0,2500.71,667.89,-63.0,0,0
O011665,2024-07-23,U3828,P0748,Sports,BrandA,1,649.19,30.0,649.19,432.14000000000004,872.0,0,0
O011666,2024-10-09,U1227,P0248,Home & Kitchen,No Brand,1,1362.23,0.0,1362.23,871.8,1196.0,0,0
O011667,2025-07-05,U1485,P1202,Beauty,BrandC,4,1253.75,5.0,5015.0,2874.4,1183.0,0,0
O011668,2025-05-11,U5072,P1368,Books,No Brand,4,984.03,0.0,3936.12,1254.8399999999997,377.0,0,0
O011669,2023-09-20,U1868,P0130,Books,BrandD,1,1146.98,20.0,1146.98,911.44,-112.0,0,0
O011670,2023-11-19,U3122,P0536,Beauty,BrandE,4,602.21,40.0,2408.84,333.8000000000002,752.0,0,0
O011671,2024-02-18,U4558,P1054,Beauty,BrandF,3,923.83,30.0,2771.4900000000002,2204.76,153.0,0,0
O011672,2025-04-07,U1085,P0987,Apparel,BrandB,1,752.31,20.0,752.31,268.36999999999995,969.0,0,0
O011673,2025-01-01,U3920,P1153,Sports,BrandC,1,365.38,10.0,365.38,-230.49,278.0,0,1
O011674,2024-02-03,U1347,P1472,Apparel,BrandE,1,1546.44,15.0,1546.44,1066.42,142.0,0,0
O011675,2024-04-02,U1511,P1154,Books,BrandD,2,973.86,40.0,1947.72,1538.8600000000001,-211.0,0,0
O011676,2024-04-07,U3826,P1005,Electronics,BrandA,3,1187.01,5.0,3561.0299999999997,2071.6499999999996,1090.0,0,0
O011677,2025-01-14,U4606,P0104,Sports,No Brand,1,1085.32,30.0,1085.32,139.3699999999999,765.0,0,0
O011678,2024-11-05,U1224,P0034,Home & Kitchen,BrandE,2,574.28,40.0,1148.56,-315.78,530.0,0,1
O011679,2024-12-07,U5170,P1141,Electronics,BrandB,1,1179.22,20.0,1179.22,529.65,1179.0,0,0
O011680,2024-05-03,U1658,P0548,Home & Kitchen,BrandB,2,936.41,25.0,1872.82,1486.7199999999998,30.0,0,0
O011681,2023-07-09,U2024,P1257,Sports,BrandA,3,329.54,40.0,988.6200000000001,-1904.4899999999998,796.0,0,1
O011682,2024-02-15,U4540,P0091,Books,BrandD,1,527.03,25.0,527.03,-37.56000000000006,221.0,0,1
O011683,2024-08-23,U5380,P0645,Home & Kitchen,BrandE,2,1194.27,5.0,2388.54,2134.56,1301.0,0,0
O011684,2024-11-21,U1705,P0939,Sports,BrandC,1,1705.24,30.0,1705.24,1166.75,1392.0,0,0
O011685,2024-12-10,U2930,P1205,Home & Kitchen,BrandF,2,417.7,40.0,835.4,629.68,182.0,0,0
O011686,2024-09-02,U3235,P1369,Apparel,BrandD,2,1495.37,20.0,2990.74,2549.4199999999996,112.0,0,0
O011687,2025-04-12,U4040,P1202,Beauty,BrandC,4,2165.19,10.0,8660.76,6520.16,1099.0,0,0
O011688,2023-11-03,U5164,P1205,Home & Kitchen,BrandF,1,1768.18,10.0,1768.18,1665.3200000000002,-221.0,0,0
O011689,2025-01-06,U3465,P0940,Books,BrandF,3,379.01,15.0,1137.03,707.49,563.0,0,0
O011690,2025-02-07,U4237,P0312,Books,BrandE,1,309.55,15.0,309.55,-615.72,1144.0,0,1
O011691,2024-01-26,U1665,P1119,Books,BrandA,1,1323.79,20.0,1323.79,458.3299999999999,926.0,0,0
O011692,2025-03-16,U1648,P0321,Books,BrandE,3,1073.11,0.0,3219.33,276.74999999999966,495.0,0,0
O011693,2024-04-17,U3540,P0776,Beauty,BrandD,3,830.3,40.0,2490.8999999999996,1313.8799999999999,410.0,0,0
O011694,2023-11-30,U3871,P0116,Sports,BrandF,1,2230.3,0.0,2230.3,1243.6000000000001,508.0,0,0
O011695,2024-05-10,U5366,P1271,Beauty,BrandD,3,1847.36,15.0,5542.08,4692.539999999999,632.0,0,0
O011696,2024-09-23,U4816,P0483,Electronics,BrandC,2,403.11,25.0,806.22,-415.6600000000001,366.0,0,1
O011697,2023-09-27,U4848,P0967,Apparel,BrandC,1,1128.565,40.0,1128.565,282.43500000000006,442.0,0,0
O011698,2023-08-26,U1800,UNKNOWN,,,2,1166.73,30.0,2333.46,,,0,0
O011699,2024-08-30,U3291,P0577,Beauty,BrandD,1,1390.82,15.0,1390.82,1011.3599999999999,516.0,0,0
O011700,2024-07-18,U5150,P0753,Beauty,BrandA,1,1172.41,5.0,1172.41,752.3000000000001,1095.0,0,0
O011701,2025-04-02,U1769,P1361,Beauty,BrandB,3,321.25,30.0,963.75,-36.18000000000001,1115.0,0,1
O011702,2023-12-14,U4593,P0304,Sports,BrandF,2,904.98,5.0,1809.96,61.16000000000008,-87.0,0,0
O011703,2024-12-29,U4067,P0822,Apparel,BrandF,1,1401.92,30.0,1401.92,894.3100000000001,407.0,0,0
O011704,2025-07-05,U1954,P0677,Home & Kitchen,BrandA,3,831.1,10.0,2493.3,2100.6000000000004,1069.0,0,0
O011705,2024-07-29,U2867,P0608,Apparel,BrandA,1,1488.91,25.0,1488.91,1360.17,1077.0,0,0
O011706,2024-10-17,U4438,P1390,Sports,BrandA,4,881.83,40.0,3527.32,1638.2800000000002,664.0,0,0
O011707,2023-11-29,U2533,P1382,Apparel,BrandC,4,1365.79,40.0,5463.16,4155.639999999999,720.0,0,0
O011708,2025-06-12,U1059,P0236,Electronics,No Brand,1,2325.54,5.0,2325.54,2172.83,1543.0,0,0
O011709,2025-03-08,U2477,P0338,Books,BrandC,3,2025.56,10.0,6076.68,3151.83,403.0,0,0
O011710,2024-10-13,U2616,P0440,Beauty,BrandE,2,415.8,5.0,831.6,-94.91999999999996,1201.0,0,1
O011711,2024-12-29,U2275,P1466,Beauty,BrandC,2,2068.33,5.0,4136.66,3043.88,889.0,0,0
O011712,2025-05-16,U4456,P0154,Apparel,BrandB,2,374.41,30.0,748.82,-263.76,261.0,0,1
O011713,2024-09-17,U5331,P0760,Beauty,BrandA,2,1188.76,0.0,2377.52,707.26,365.0,0,0
O011714,2025-04-07,U4821,P1279,Electronics,BrandA,1,1229.03,30.0,1229.03,712.72,1450.0,0,0
O011715,2024-06-20,U1575,P1481,Sports,No Brand,2,899.05,0.0,1798.1,965.8,-95.0,0,0
O011716,2024-12-20,U4176,P1280,Electronics,BrandE,1,1128.31,30.0,1128.31,676.1099999999999,1158.0,0,0
O011717,2023-08-23,U4088,P0889,Beauty,BrandF,1,1239.72,30.0,1239.72,1043.41,-66.0,0,0
O011718,2024-02-14,U4014,P0594,Home & Kitchen,BrandD,1,516.78,5.0,516.78,367.03,320.0,0,0
O011719,2025-01-12,U2547,P1376,Apparel,BrandD,3,2201.09,0.0,6603.27,5077.725,957.0,0,0
O011720,2025-06-16,U4789,P1485,Books,BrandE,2,634.5,0.0,1269.0,599.54,1463.0,0,0
O011721,2024-06-15,U1246,P1259,Books,BrandE,3,423.22,20.0,1269.66,-536.8049999999998,283.0,0,1
O011722,2023-11-21,U3448,P0340,Books,BrandD,1,1627.06,25.0,1627.06,760.0999999999999,151.0,0,0
O011723,2023-09-11,U5698,P1408,Electronics,No Brand,2,863.76,30.0,1727.52,-229.4000000000001,221.0,0,1
O011724,2025-02-09,U3353,P1344,Home & Kitchen,BrandE,1,1068.24,30.0,1068.24,777.88,719.0,0,0
O011725,2024-03-25,U1667,P1380,Electronics,BrandF,1,726.95,40.0,726.95,210.6400000000001,-1377.0,0,0
O011726,2025-02-02,U3490,P0454,Sports,BrandB,1,1490.6,25.0,1490.6,1306.48,1272.0,0,0
O011727,2024-03-26,U4948,P0370,Beauty,BrandC,6,679.85,0.0,4079.1000000000004,-1590.66,772.0,0,1
O011728,2023-09-05,U5601,P0602,Sports,BrandC,1,1589.31,15.0,1589.31,791.92,-380.0,0,0
O011729,2025-01-09,U2853,P0854,Apparel,No Brand,1,1712.02,5.0,1712.02,1458.86,1133.0,0,0
O011730,2023-09-09,U4671,P1484,Sports,BrandF,1,892.38,20.0,892.38,-62.24000000000001,365.0,0,1
O011731,2025-05-22,U4412,P0678,Sports,BrandF,1,442.47,40.0,442.47,-114.88999999999999,218.0,0,1
O011732,2024-01-04,U1660,P0752,Electronics,BrandF,3,1377.81,0.0,4133.43,3532.56,-301.0,0,0
O011733,2023-09-23,U1519,P0297,Books,BrandC,4,1696.88,20.0,6787.52,5552.56,793.0,0,0
O011734,2025-05-20,U4123,P1226,Sports,BrandC,2,321.5,40.0,643.0,-1243.76,-956.0,0,1
O011735,2023-07-16,U4812,P1108,Apparel,BrandD,4,1284.91,40.0,5139.64,2530.28,580.0,0,0
O011736,2024-03-29,U4238,P0968,Beauty,BrandD,2,801.24,25.0,1602.48,674.6,878.0,0,0
O011737,2025-05-25,U2777,P0328,Electronics,BrandB,1,1733.01,15.0,1733.01,1216.7,350.0,0,0
O011738,2024-06-18,U2261,P0958,Electronics,BrandC,2,1769.54,0.0,3539.08,1865.86,451.0,0,0
O011739,2024-03-17,U2621,P0473,Electronics,BrandB,2,1376.14,15.0,2752.28,1065.2400000000002,-206.0,0,0
O011740,2025-06-12,U2403,P0464,Apparel,BrandB,1,1015.73,15.0,1015.73,507.21500000000003,688.0,0,0
O011741,2025-06-16,U5437,P1357,Home & Kitchen,BrandB,3,422.12,30.0,1266.3600000000001,-732.4499999999999,885.0,0,1
O011742,2023-09-29,U1747,P0367,Sports,BrandA,1,583.98,5.0,583.98,207.83000000000004,178.0,0,0
O011743,2024-05-04,U2802,P0320,Sports,BrandB,1,393.85,25.0,393.85,37.57000000000005,964.0,0,0
O011744,2024-08-10,U1632,P0748,Sports,BrandA,1,1736.88,30.0,1736.88,1519.8300000000002,890.0,0,0
O011745,2024-12-18,U1663,P0740,Electronics,BrandF,1,693.41,0.0,693.41,177.10000000000002,475.0,0,0
O011746,2025-05-02,U5693,P1043,Home & Kitchen,BrandB,2,1291.03,0.0,2582.06,875.3399999999999,962.0,0,0
O011747,2025-01-08,U4162,P0148,Apparel,No Brand,5,1377.62,30.0,6888.099999999999,4724.699999999999,256.0,0,0
O011748,2025-06-04,U5526,P0498,Beauty,BrandC,1,1650.43,25.0,1650.43,1129.6200000000001,1090.0,0,0
O011749,2025-03-28,U1615,P0335,Books,No Brand,1,599.58,25.0,599.58,406.44000000000005,1009.0,0,0
O011750,2025-01-20,U2982,P0559,Books,BrandB,2,2017.29,5.0,4034.58,2831.3999999999996,1123.0,0,0
O011751,2025-01-13,U3442,P1212,Apparel,No Brand,2,2027.58,0.0,4055.16,3030.5199999999995,270.0,0,0
O011753,2024-10-15,U4836,P0693,Beauty,BrandE,2,1360.35,10.0,2720.7,967.2599999999998,68.0,0,0
O011754,2025-04-26,U1715,P1118,Electronics,No Brand,3,613.03,30.0,1839.09,290.1600000000001,266.0,0,0
O011755,2025-03-24,U3020,P0797,Home & Kitchen,BrandF,1,1039.86,30.0,1039.86,669.1699999999998,1431.0,0,0
O011756,2023-12-14,U3491,P0557,Beauty,BrandE,1,1830.68,15.0,1830.68,1668.3500000000001,262.0,0,0
O011757,2024-07-22,U5908,P0785,Home & Kitchen,BrandE,5,1131.88,10.0,5659.400000000001,1126.3000000000006,1154.0,0,0
O011758,2025-05-20,U3077,P0583,Beauty,BrandB,3,339.5,40.0,1018.5,-1132.0500000000002,-956.0,0,1
O011759,2025-04-12,U4307,P0685,Apparel,BrandB,1,1641.38,5.0,1641.38,1062.65,1233.0,0,0
O011760,2025-01-15,U2162,P0482,Beauty,BrandD,2,1249.72,15.0,2499.44,528.2,1199.0,0,0
O011761,2023-08-22,U4909,P0987,Apparel,BrandB,3,1979.22,10.0,5937.66,4485.84,375.0,0,0
O011762,2024-01-03,U3734,P0273,Apparel,BrandC,3,381.47,30.0,1144.41,473.82000000000005,990.0,0,0
O011764,2025-05-16,U1997,P0022,Apparel,BrandE,1,1249.42,30.0,1249.42,276.6300000000001,730.0,0,0
O011765,2025-02-10,U2866,P0544,Home & Kitchen,BrandE,3,834.42,10.0,2503.2599999999998,297.14999999999986,565.0,0,0
O011766,2023-07-17,U2121,P0151,Books,BrandB,1,524.38,15.0,524.38,395.75,-43.0,0,0
O011767,2025-04-23,U5751,P0819,Electronics,BrandF,2,1067.82,25.0,2135.64,1431.8799999999999,1539.0,0,0
O011768,2024-03-14,U1316,P0690,Books,BrandA,6,1970.7,20.0,11824.2,11158.2,648.0,0,0
O011769,2025-05-25,U3982,P0467,Beauty,No Brand,4,731.32,30.0,2925.28,-11.639999999999873,1233.0,0,1
O011770,2024-08-13,U4102,P1123,Home & Kitchen,BrandE,1,683.7,15.0,683.7,-212.89,1296.0,0,1
O011771,2025-03-15,U1089,P0596,Apparel,BrandA,1,1506.98,30.0,1506.98,998.465,887.0,0,0
O011772,2024-09-18,U2077,P0433,Books,BrandF,1,269.99,15.0,269.99,-20.74000000000001,1167.0,0,1
O011773,2024-05-26,U1851,P0696,Electronics,BrandE,2,1078.29,0.0,2156.58,793.24,203.0,0,0
O011774,2023-08-16,U5169,P0222,Electronics,BrandF,1,272.51,40.0,272.51,110.50999999999999,-280.0,0,0
O011775,2024-09-25,U1102,P1486,Books,BrandF,3,1735.92,20.0,5207.76,3521.13,1271.0,0,0
O011776,2023-11-12,U1267,P1256,Apparel,No Brand,1,2172.01,10.0,2172.01,1384.7900000000002,87.0,0,0
O011777,2024-09-03,U3310,P0556,Beauty,No Brand,2,433.57,0.0,867.14,-210.36,18.0,0,1
O011778,2024-06-21,U1180,P1209,Sports,BrandA,2,1066.95,5.0,2133.9,1728.94,1201.0,0,0
O011779,2023-07-17,U1362,P0018,Beauty,BrandE,1,291.68,5.0,291.68,-675.6500000000001,-167.0,0,1
O011780,2025-01-04,U4574,P0076,Sports,BrandD,1,702.2,0.0,702.2,421.26000000000005,299.0,0,0
O011781,2024-06-08,U1840,P0912,Beauty,BrandD,2,491.44,0.0,982.88,-191.34000000000003,987.0,0,1
O011782,2025-06-02,U4613,P0633,Electronics,BrandC,2,1335.53,20.0,2671.06,1866.38,310.0,0,0
O011783,2024-03-20,U2676,P0476,Electronics,BrandD,1,914.66,40.0,914.66,408.21,332.0,0,0
O011784,2023-07-22,U5099,P1031,Apparel,BrandC,2,750.61,30.0,1501.22,-424.31999999999994,318.0,0,1
O011785,2023-12-09,U5223,P0544,Home & Kitchen,BrandE,1,1595.88,10.0,1595.88,860.5100000000001,136.0,0,0
O011786,2024-10-21,U1135,P0340,Books,BrandD,1,296.6,30.0,296.6,-570.36,486.0,0,1
O011787,2024-05-02,U4881,P0221,Home & Kitchen,No Brand,4,1643.78,20.0,6575.12,4677.52,997.0,0,0
O011788,2023-07-13,U4087,P1081,Home & Kitchen,BrandF,1,1615.37,0.0,1615.37,813.2899999999998,45.0,0,0
O011789,2024-09-27,U2799,P0645,Home & Kitchen,BrandE,4,538.14,5.0,2152.56,1644.6,1336.0,0,0
O011790,2025-06-18,U1621,P0157,Electronics,BrandB,1,1944.33,10.0,1944.33,1491.6599999999999,174.0,0,0
O011791,2025-01-17,U2461,P0993,Apparel,BrandD,1,1055.16,0.0,1055.16,132.99000000000012,1040.0,0,0
O011792,2024-06-10,U1385,P1138,Electronics,BrandD,1,851.78,10.0,851.78,268.02,874.0,0,0
O011793,2024-12-31,U5406,P0677,Home & Kitchen,BrandA,4,352.62,5.0,1410.48,886.88,883.0,0,0
O011794,2025-05-10,U2255,P1061,Apparel,BrandD,1,1955.0,5.0,1955.0,1631.85,484.0,0,0
O011796,2024-06-04,U2838,P0512,Apparel,No Brand,1,1087.85,15.0,1087.85,242.2399999999999,-180.0,0,0
O011797,2024-12-06,U2093,P1017,Home & Kitchen,BrandF,4,440.15,40.0,1760.6,-1915.2400000000002,1090.0,0,1
O011798,2024-03-25,U1740,P0537,Sports,BrandE,1,513.57,15.0,513.57,-442.5,1071.0,0,1
O011799,2025-04-15,U5454,P0108,Sports,BrandF,1,1047.61,30.0,1047.61,899.7299999999999,326.0,0,0
O011800,2023-07-08,U4467,P1335,Books,BrandE,2,511.83,15.0,1023.66,521.18,-506.0,0,0
O011801,2023-09-03,U3067,P0173,Beauty,BrandB,1,773.94,0.0,773.94,592.6700000000001,-394.0,0,0
O011802,2024-04-30,U3180,P1302,Books,BrandF,2,1424.11,25.0,2848.22,1143.9599999999998,1088.0,0,0
O011803,2023-08-12,U5791,P0952,Home & Kitchen,BrandD,2,655.55,15.0,1311.1,338.3599999999999,750.0,0,0
O011804,2025-02-25,U5538,P1434,Books,BrandA,1,1828.04,25.0,1828.04,1473.74,766.0,0,0
O011805,2024-11-06,U4415,P0392,Beauty,BrandB,2,1003.66,0.0,2007.32,1329.6799999999998,81.0,0,0
O011806,2024-12-17,U3855,P1207,Sports,BrandF,1,1317.76,0.0,1317.76,743.74,967.0,0,0
O011807,2024-12-16,U2602,P1038,Home & Kitchen,BrandB,4,1972.83,10.0,7891.32,5591.48,484.0,0,0
O011809,2024-03-20,U2644,P1463,Electronics,BrandF,1,1359.44,40.0,1359.44,940.5500000000001,369.0,0,0
O011810,2025-03-30,U4862,P1289,Apparel,BrandE,1,2022.85,5.0,2022.85,1514.335,1471.0,0,0
O011811,2024-05-02,U5550,P0015,Electronics,BrandC,1,1582.62,0.0,1582.62,974.6499999999999,865.0,0,0
O011812,2023-11-08,U3249,P0787,Electronics,BrandC,1,1920.16,15.0,1920.16,1585.3400000000001,-360.0,0,0
O011813,2023-08-17,U3948,P0528,Home & Kitchen,BrandE,1,1300.05,10.0,1300.05,1122.4299999999998,-1598.0,0,0
O011814,2023-09-05,U5060,P1159,Electronics,BrandD,3,1251.35,25.0,3754.0499999999997,2918.91,18.0,0,0
O011815,2024-11-21,U2288,P0409,Apparel,BrandC,1,622.66,20.0,622.66,-302.43000000000006,896.0,0,1
O011816,2024-06-07,U2790,P1465,Electronics,BrandC,4,1011.04,25.0,4044.16,551.44,-171.0,0,0
O011817,2024-05-17,U3530,P1246,Sports,BrandD,3,1442.23,0.0,4326.6900000000005,1522.6800000000003,316.0,0,0
O011818,2024-04-18,U1323,P1387,Beauty,BrandF,2,906.98,30.0,1813.96,385.1400000000001,494.0,0,0
O011819,2023-11-27,U5260,P0736,Books,BrandF,2,243.94,40.0,487.88,-1473.52,324.0,0,1
O011820,2024-03-01,U1847,P0399,Beauty,BrandF,1,1201.87,30.0,1201.87,653.2999999999998,79.0,0,0
O011821,2024-05-30,U3082,P0865,Home & Kitchen,BrandE,4,855.3,5.0,3421.2,1254.12,40.0,0,0
O011822,2024-10-09,U1357,P1464,Sports,BrandE,3,1082.62,20.0,3247.8599999999997,270.65999999999974,1.0,0,0
O011823,2023-10-20,U2475,P0216,Beauty,BrandB,1,1127.1,0.0,1127.1,203.81999999999994,974.0,0,0
O011824,2023-08-08,U3999,P0326,Home & Kitchen,BrandE,2,908.18,25.0,1816.36,343.3599999999999,717.0,0,0
O011825,2025-01-11,U4068,P1143,Sports,No Brand,1,1316.86,40.0,1316.86,1003.54,1113.0,0,0
O011826,2024-03-03,U1630,UNKNOWN,,,3,1224.12,40.0,3672.3599999999997,,,0,0
O011827,2024-12-10,U3357,P1405,Books,BrandE,1,930.44,20.0,930.44,293.58000000000004,1127.0,0,0
O011828,2025-04-12,U4725,P0525,Home & Kitchen,BrandF,1,2326.66,0.0,2326.66,1541.9899999999998,1460.0,0,0
O011829,2025-03-12,U3697,P0504,Home & Kitchen,BrandE,4,1402.71,5.0,5610.84,3239.56,763.0,0,0
O011830,2023-10-22,U4975,P1334,Electronics,BrandF,1,1156.94,40.0,1156.94,640.6300000000001,275.0,0,0
O011831,2025-02-06,U1066,P0921,Electronics,BrandC,1,1287.24,20.0,1287.24,779.5699999999999,584.0,0,0
O011832,2023-11-03,U2164,P0474,Beauty,BrandF,5,608.59,0.0,3042.9500000000003,1638.1,279.0,0,0
O011833,2023-11-23,U4943,P1158,Beauty,BrandD,2,580.85,40.0,1161.7,-809.78,-95.0,0,1
O011834,2023-07-08,U5602,P1277,Beauty,BrandC,5,2252.1,0.0,11260.5,7899.349999999999,-224.0,0,0
O011835,2025-04-14,U2466,P1070,Electronics,BrandC,1,1347.65,20.0,1347.65,1244.3500000000001,1213.0,0,0
O011836,2023-09-12,U5744,P0346,Beauty,BrandA,2,1286.76,15.0,2573.52,2018.56,-284.0,0,0
O011837,2023-09-27,U3887,P1054,Beauty,BrandF,3,875.58,25.0,2626.7400000000002,2060.01,9.0,0,0
O011838,2023-09-06,U2968,P1114,Apparel,BrandF,2,747.75,15.0,1495.5,528.1,-110.0,0,0
O011839,2025-06-25,U3893,P0520,Electronics,BrandB,1,1463.64,40.0,1463.64,1283.0800000000002,1458.0,0,0
O011840,2024-02-03,U2033,P0812,Beauty,BrandA,1,1204.67,15.0,1204.67,1093.74,453.0,0,0
O011841,2023-11-28,U1770,P1282,Sports,BrandC,2,913.47,15.0,1826.94,795.52,608.0,0,0
O011843,2024-04-17,U5161,P1376,Apparel,BrandD,3,1049.895,15.0,3149.685,1624.1399999999999,687.0,0,0
O011844,2023-12-16,U3332,P1251,Electronics,BrandA,1,2133.71,0.0,2133.71,1957.89,764.0,0,0
O011845,2023-11-12,U3382,P0409,Apparel,BrandC,5,784.32,5.0,3921.6000000000004,-703.8499999999999,521.0,0,1
O011846,2024-11-30,U4737,P1256,Apparel,No Brand,4,1940.17,15.0,7760.68,4611.8,471.0,0,0
O011847,2024-03-26,U2687,P1132,Electronics,BrandE,1,313.73,0.0,313.73,-202.57999999999993,577.0,0,1
O011848,2024-05-05,U5060,P0149,Apparel,BrandF,1,1800.09,25.0,1800.09,1337.51,628.0,0,0
O011849,2025-04-14,U4768,P0420,Electronics,BrandB,3,273.75,20.0,821.25,-727.6799999999998,934.0,0,1
O011850,2023-10-18,U5294,P0075,Beauty,BrandB,1,1342.605,0.0,1342.605,1222.325,580.0,0,0
O011851,2023-10-18,U2507,P0984,Home & Kitchen,BrandF,2,2046.78,5.0,4093.56,3555.94,-30.0,0,0
O011852,2024-08-02,U3275,P1193,Electronics,BrandA,2,1634.65,10.0,3269.3,1815.8000000000002,212.0,0,0
O011853,2025-05-01,U2562,P0166,Books,BrandA,2,2082.51,15.0,4165.02,3621.9600000000005,906.0,0,0
O011854,2023-10-13,U5670,P0781,Sports,BrandE,1,833.01,30.0,833.01,81.08000000000004,-206.0,0,0
O011855,2025-04-22,U2161,P0149,Apparel,BrandF,1,457.12,5.0,457.12,-5.4599999999999795,980.0,0,1
O011856,2023-11-18,U4636,P0824,Books,BrandF,2,483.92,5.0,967.84,-799.08,473.0,0,1
O011857,2024-03-14,U4462,P0097,Home & Kitchen,BrandE,1,361.3,30.0,361.3,-305.67,664.0,0,1
O011858,2023-07-28,U2406,P1197,Apparel,BrandD,1,1270.6,30.0,1270.6,1093.09,-295.0,0,0
O011859,2023-07-16,U2464,P0588,Electronics,BrandA,1,1337.45,20.0,1337.45,704.88,-477.0,0,0
O011860,2023-10-09,U3628,P1283,Beauty,BrandE,4,871.18,10.0,3484.72,1512.9599999999998,307.0,0,0
O011861,2023-12-30,U2812,P1042,Sports,BrandE,2,1250.49,20.0,2500.98,856.0999999999999,785.0,0,0
O011862,2025-01-19,U3773,P0906,Beauty,No Brand,3,823.17,5.0,2469.5099999999998,913.2299999999999,647.0,0,0
O011863,2023-10-23,U3122,P1066,Sports,BrandA,2,709.07,25.0,1418.14,928.7600000000001,-246.0,0,0
