return_id,user_id,sku_id,return_date,return_reason,product_condition,refund_amount
R05065,U2700,P0843,2024-11-17,Poor quality,Opened,1436.7
R05066,U5991,P0087,2024-12-14,Wrong product,Defective,2115.58
R05067,U5260,P1111,2025-03-10,No longer needed,Opened,982.98
R05068,U1367,P0607,2025-01-22,Missing parts,Used,2479.46
R05069,U1232,P0505,2024-09-28,Missing parts,Defective,1642.75
R05070,U1046,P0567,2024-11-30,Poor quality,Used,2328.92
R05071,U3790,P0910,2025-01-12,Wrong product,New,1915.84
R05072,U4518,P1424,2025-05-01,Damaged item,Defective,1814.54
R05073,U2937,P1176,2025-02-25,Poor quality,Defective,356.58
R05074,U3486,P0320,2024-12-16,No longer needed,Opened,2254.1
R05075,U1282,P0906,2025-04-01,Wrong product,New,1428.12
R05076,U3398,P1472,2024-10-14,Damaged item,Opened,1166.62
R05077,U1055,P0238,2024-09-04,No longer needed,Used,2281.73
R05078,U4255,P0008,2024-10-12,Missing parts,Used,2366.26
R05079,U5817,P0806,2024-08-25,Damaged item,Opened,2099.83
R05080,U5946,P0952,2024-07-28,No longer needed,New,1251.04
R05081,U4940,P0976,2024-09-08,Better price elsewhere,Defective,400.58
R05082,U3899,P1037,2025-04-16,Wrong product,Defective,1552.08
R05083,U4656,P0277,2024-09-13,No longer needed,Defective,1859.83
R05084,U3317,P0212,2024-11-14,Wrong product,Opened,2125.35
R05085,U1684,P0436,2025-02-08,Missing parts,Defective,979.84
R05086,U3111,P0401,2025-02-02,Poor quality,Defective,357.56
R05087,U1415,P1447,2025-02-17,Missing parts,New,2040.59
R05088,U3912,P0977,2024-10-03,Wrong product,Used,1731.83
R05089,U3913,P0452,2025-02-12,Better price elsewhere,Opened,808.3
R05090,U5318,P0349,2024-12-23,Better price elsewhere,Opened,782.81
R05091,U2078,P0830,2024-08-08,Wrong product,New,1722.46
R05092,U3691,P1291,2024-10-13,Wrong product,Used,1948.05
R05093,U2776,P0959,2025-01-06,Wrong product,Opened,429.17
R05094,U3044,P0791,2024-11-24,No longer needed,New,1480.05
R05095,U2842,P0817,2024-10-10,Poor quality,New,2173.58
R05096,U2168,P0952,2024-09-03,Missing parts,Defective,1811.84
R05097,U1958,P1417,2024-12-03,Damaged item,New,2367.9
R05098,U1273,P0342,2025-06-29,Better price elsewhere,Opened,702.93
R05099,U3030,P1374,2024-10-25,Wrong product,New,1612.56
R05100,U1649,P0537,2024-10-08,Poor quality,Defective,2179.79
R05101,U5576,P0135,2024-09-27,Better price elsewhere,Opened,622.4
R05102,U2002,P0538,2025-03-11,Damaged item,Opened,670.37
R05103,U5765,P1424,2025-05-29,Poor quality,Defective,868.43
R05104,U3847,P1392,2024-12-04,Better price elsewhere,New,1700.5
R05105,U5912,P0022,2024-09-07,Better price elsewhere,Defective,2168.37
R05106,U4878,P0638,2025-06-30,Missing parts,New,133.44
R05107,U4314,P1149,2024-12-13,Missing parts,Opened,1486.83
R05108,U2951,P0335,2024-09-03,Better price elsewhere,Used,1335.05
R05109,U2871,P1150,2024-08-22,Damaged item,New,1387.6
R05110,U2842,P0723,2024-09-19,Poor quality,Opened,2045.52
R05111,U3408,P0078,2025-06-20,Better price elsewhere,Defective,1729.54
R05112,U1821,P0197,2024-12-19,Wrong product,Defective,2290.96
R05113,U1748,P0893,2025-05-19,Poor quality,Used,2249.01
R05114,U4799,P0429,2025-05-18,Poor quality,Opened,1225.35
R05115,U4831,P0004,2024-08-21,Missing parts,Used,1911.13
R05116,U1940,P0123,2025-01-13,Wrong product,Opened,632.26
R05117,U5421,P1232,2025-04-10,Poor quality,Opened,518.1
R05118,U2073,P1143,2025-07-07,Better price elsewhere,Opened,0.0
R05119,U4223,P0082,2024-08-04,Poor quality,New,903.56
R05120,U4238,P0028,2025-05-18,Damaged item,Opened,0.0
R05121,U4162,P0942,2025-04-03,Wrong product,Defective,1964.14
R05122,U2426,P0541,2024-07-29,No longer needed,Opened,1365.73
R05123,UNKNOWN_USER,P0505,2025-03-15,No longer needed,New,2391.83
R05124,U2535,P0119,2024-10-02,Wrong product,New,2136.12
R05125,U5642,P1486,2024-10-01,Missing parts,Used,1413.11
R05126,U4092,P1298,2025-03-28,Wrong product,Defective,1011.81
R05127,U3328,P0883,2024-11-08,Better price elsewhere,New,968.12
R05128,U1190,P0423,2024-07-24,Poor quality,Used,254.45
R05129,U1373,P0033,2025-01-12,Wrong product,Used,1969.76
R05130,U1473,P1187,2025-02-06,Damaged item,Opened,1737.21
R05131,U3336,P1499,2025-02-14,Damaged item,Defective,585.32
R05132,U1634,P0730,2024-10-29,Wrong product,New,2440.19
R05133,U4581,P0326,2024-07-16,Better price elsewhere,New,2355.93
R05134,U2994,P0075,2025-03-09,Missing parts,Opened,364.58
R05135,U2334,P0336,2024-10-10,No longer needed,Used,1776.81
R05136,U2500,P1472,2025-06-22,Damaged item,Used,359.4
R05137,U2302,P0260,2025-03-02,Missing parts,New,811.04
R05138,U5570,P1434,2025-02-20,Poor quality,New,0.0
R05139,U3181,P0750,2025-02-22,Better price elsewhere,New,1397.07
R05140,U2994,P1132,2024-12-06,Wrong product,Used,759.47
R05141,U2153,P0141,2024-07-25,No longer needed,Opened,841.5
R05142,U2987,P1060,2024-12-13,No longer needed,Used,432.1
R05143,U3071,P1273,2024-12-18,Missing parts,Used,1567.46
R05144,U5708,P0375,2025-01-18,Poor quality,New,1622.17
R05145,U3221,P0042,2025-02-08,Poor quality,Used,521.19
R05146,U1277,P1176,2025-04-28,No longer needed,Defective,2003.21
R05147,U5027,P0261,2024-09-21,Missing parts,Defective,876.41
R05148,U3610,P1225,2025-06-11,Poor quality,Used,1305.89
R05149,U4310,P1305,2024-10-05,Wrong product,Opened,1083.15
R05150,U4467,P0064,2025-06-06,Missing parts,Opened,704.21
R05151,U2518,P0776,2024-08-10,Poor quality,New,691.36
R05152,U1318,P0542,2025-02-22,Missing parts,Defective,2182.09
R05153,U2925,P0284,2025-04-16,Damaged item,Opened,731.13
R05154,U3693,P1241,2024-08-10,No longer needed,Defective,1693.81
R05155,U1978,P1415,2025-03-13,No longer needed,Used,2125.05
R05156,U5773,P0878,2024-08-26,No longer needed,New,420.28
R05157,U1245,P0521,2024-08-13,Missing parts,Used,1876.49
R05158,U5335,P0968,2025-04-03,No longer needed,Used,124.51
R05159,U5318,P1347,2024-10-28,Missing parts,Opened,205.9
R05160,U4689,P0982,2024-07-19,Wrong product,Used,1776.81
R05161,U5875,P1378,2024-10-16,Better price elsewhere,Opened,1714.03
R05162,U3073,P0390,2025-03-11,Missing parts,Unknown,1141.59
R05163,U4177,P0193,2024-11-18,No longer needed,New,520.65
R05164,U3154,P0076,2025-04-14,No longer needed,Used,2265.29
R05165,U3461,P0123,2025-02-11,Better price elsewhere,Defective,854.51
R05166,U1403,P0015,2025-04-29,Damaged item,Opened,719.04
R05167,U5741,P0102,2024-12-31,No longer needed,New,950.44
R05168,U2354,P1184,2025-02-26,No longer needed,Defective,502.63
R05169,U3953,P1050,2025-03-07,Wrong product,Defective,1499.09
R05170,U3789,P0876,2024-08-11,Missing parts,Opened,1248.78
R05171,U2662,P0123,2025-01-18,No longer needed,Opened,2196.25
R05172,U4696,P1477,2025-04-16,Damaged item,Defective,1737.93
R05173,U2728,P0997,2024-08-19,Poor quality,New,316.5
R05174,U1107,P1329,2025-04-04,Wrong product,Defective,2465.47
R05175,U5301,P1053,2025-01-02,Better price elsewhere,Opened,104.57
R05176,U3934,P0077,2024-10-02,Damaged item,Defective,806.96
R05177,U2833,P0431,2025-02-21,Missing parts,Defective,1912.57
R05178,U4767,P0695,2025-05-06,No longer needed,New,1657.17
R05179,U4284,P0824,2025-06-30,Wrong product,Defective,907.52
R05180,U4405,P0838,2024-08-11,Damaged item,Defective,1201.25
R05181,U5419,P0012,2024-08-14,Poor quality,Defective,1908.42
R05182,U3011,P0489,2025-04-12,Damaged item,Opened,588.86
R05183,U2932,P0187,2025-02-13,Missing parts,Opened,1267.08
R05184,U3144,P0340,2024-07-31,Better price elsewhere,Used,125.39
R05185,U1129,P1328,2024-09-06,Wrong product,Used,672.57
R05186,U2971,P1248,2025-04-27,Poor quality,New,406.48
R05187,U2837,P1317,2024-11-19,Damaged item,Opened,336.25
R05188,U5625,P0132,2024-09-17,Better price elsewhere,Used,1642.11
R05189,U1200,P1151,2024-12-30,No longer needed,Used,1211.05
R05190,U5687,P1329,2025-06-10,Better price elsewhere,Opened,1435.83
R05191,U4645,P1018,2024-11-29,Poor quality,New,2179.41
R05192,U4799,P0551,2024-08-19,No longer needed,Opened,1699.48
R05193,U4933,P0043,2025-01-08,Wrong product,New,648.89
R05194,U2862,P0533,2025-03-24,Wrong product,Defective,2262.77
R05195,U3313,P0981,2024-07-14,Better price elsewhere,Opened,2008.44
R05196,U5165,P1255,2025-05-13,Poor quality,New,1086.03
R05197,U5417,P1026,2025-05-20,No longer needed,Defective,2111.85
R05198,U5696,P1306,2024-12-02,Poor quality,Opened,1869.45
R05199,U4405,P0641,2024-10-03,Poor quality,Used,2002.46
R05200,U1013,P0002,2024-08-15,Missing parts,Opened,476.41
R05201,U3439,P0504,2024-08-19,Damaged item,Used,625.3
R05202,U2607,P0092,2025-01-09,No longer needed,New,391.35
R05203,U5744,P0098,2024-09-02,Wrong product,Opened,888.82
R05204,UNKNOWN_USER,P0761,2025-04-04,Better price elsewhere,Used,0.0
R05205,U5386,P0084,2024-08-29,Wrong product,Opened,1057.43
R05206,U5701,P0811,2025-01-19,Wrong product,Used,1442.74
R05207,U5424,P0806,2025-05-24,Wrong product,Used,944.06
R05208,U2910,P0209,2025-01-09,Poor quality,Defective,1208.55
R05209,U2621,P0962,2024-10-23,Damaged item,Used,2250.8
R05210,U2204,P0074,2024-07-25,Wrong product,Defective,1374.54
R05211,U1800,P1497,2024-09-18,Better price elsewhere,Used,1217.44
R05212,U5880,P0756,2025-02-06,Damaged item,New,1413.15
R05213,U2758,P1196,2025-06-06,Poor quality,Opened,354.2
R05214,U5238,P0876,2025-05-02,Wrong product,Defective,697.39
R05215,U5629,P0787,2025-04-18,No longer needed,Defective,764.51
R05216,U2499,P0697,2024-11-27,No longer needed,Used,2396.73
R05217,U2481,P1106,2024-12-12,Better price elsewhere,Used,2487.01
R05218,U2118,P1407,2024-11-25,Better price elsewhere,Defective,2398.03
R05219,U4683,P1433,2025-02-10,No longer needed,Defective,1898.2
R05220,U5494,P0807,2025-04-09,Missing parts,Used,1912.78
R05221,U5478,P0457,2025-04-02,Wrong product,Defective,2314.22
R05222,U1726,P0895,2024-09-15,Poor quality,Defective,2258.58
R05223,U4416,P1305,2024-07-20,Poor quality,Used,1662.73
R05224,U3728,P1460,2025-06-27,Better price elsewhere,Used,2407.91
R05225,U5938,P0418,2025-01-09,Missing parts,New,251.08
R05226,U4072,P0085,2024-07-10,Better price elsewhere,Opened,727.5
R05227,U3219,P0413,2024-11-17,Better price elsewhere,Opened,1700.28
R05228,U4171,P0240,2025-04-19,Damaged item,Used,891.11
R05229,U1782,P0343,2025-02-09,Better price elsewhere,New,967.6
R05230,U3194,P0418,2024-10-24,Poor quality,Used,470.31
R05231,U1674,P1051,2025-01-16,Better price elsewhere,Defective,1261.28
R05232,U5363,P0871,2025-02-18,Missing parts,Opened,1884.82
R05233,U2885,P0525,2025-02-01,No longer needed,Used,268.72
R05234,U1386,P0232,2025-03-02,Damaged item,Opened,2415.04
R05235,U3178,P1015,2025-04-02,Wrong product,New,1227.98
R05236,U3731,P0122,2025-04-30,Damaged item,Used,339.55
R05237,U1297,P1024,2024-10-14,Poor quality,New,109.99
R05238,U3360,P0370,2025-04-29,Missing parts,Opened,1426.91
R05239,U5160,P0336,2024-07-09,No longer needed,Defective,463.9
R05240,U2279,P0112,2025-04-16,No longer needed,Opened,1504.04
R05241,U2116,P0415,2024-10-15,Better price elsewhere,Defective,658.87
R05242,U2064,P0374,2024-12-25,Missing parts,Defective,1444.91
R05243,U5996,P0581,2024-09-25,No longer needed,New,891.11
R05244,U2650,P0094,2024-08-26,Better price elsewhere,Opened,142.85
R05245,U1082,P1313,2024-12-15,Missing parts,Defective,1753.13
R05246,U4562,P0045,2025-01-11,Poor quality,New,1089.36
R05247,U2483,P0627,2025-05-13,Wrong product,Opened,2007.69
R05248,U5322,P1313,2024-09-14,Missing parts,Opened,729.06
R05249,U4907,P1114,2025-01-01,Better price elsewhere,Defective,154.35
R05250,U3628,P1318,2025-02-20,Missing parts,Used,2366.87
R05251,U2929,P1377,2025-03-13,Poor quality,Opened,1356.01
R05252,U4215,P1061,2024-10-19,No longer needed,New,1665.56
R05253,U5433,P0024,2025-02-28,Poor quality,New,1746.47
R05254,U1252,P1025,2025-05-21,Better price elsewhere,Used,1173.4
R05255,U3864,P0199,2025-01-09,Poor quality,New,1464.84
R05256,U1089,P0049,2025-01-03,Unknown,Defective,1566.83
R05257,U4414,P0094,2025-06-06,Damaged item,New,2058.55
R05258,U4213,P0219,2024-09-27,Poor quality,New,732.03
R05259,U1775,P0086,2024-07-19,Damaged item,Defective,1922.62
R05260,U4079,P0577,2025-07-07,No longer needed,New,1838.66
R05261,U3772,P0049,2024-10-08,Wrong product,Opened,301.17
R05262,U1529,P0797,2025-05-17,Damaged item,New,947.6
R05263,U4973,P0757,2025-07-07,Wrong product,Defective,1952.85
R05264,U4582,P1275,2025-02-07,Missing parts,Used,464.22
R05265,U2546,P0062,2024-12-22,Wrong product,New,1491.66
R05266,U3187,P0605,2024-08-30,Missing parts,Unknown,1455.89
R05267,U4777,P1323,2024-10-20,Wrong product,Defective,1786.31
R05268,U5062,P1162,2024-09-26,Missing parts,Defective,1406.81
R05269,U2104,P0713,2025-05-12,Poor quality,New,2413.34
R05270,U4823,P0088,2025-01-29,Better price elsewhere,Defective,1871.8
R05271,U5424,P0280,2025-02-01,Poor quality,Opened,564.92
R05272,U3828,P1354,2025-02-03,No longer needed,Used,1822.47
R05273,U2992,P1135,2024-10-04,Poor quality,Used,940.25
R05274,U2661,P0599,2024-12-04,No longer needed,Opened,1621.6
R05275,U2126,P0153,2025-05-18,No longer needed,Opened,2281.45
R05276,U4502,P0508,2024-12-07,Damaged item,Opened,554.07
R05277,U2928,P0034,2025-05-26,Better price elsewhere,New,1612.41
R05278,U1138,P0216,2025-01-23,No longer needed,Opened,1758.27
R05279,U1075,P1455,2025-04-19,Missing parts,Defective,2330.73
R05280,U3743,P0569,2025-06-09,Missing parts,Opened,2233.14
R05281,U4633,P0446,2024-11-21,No longer needed,Defective,2476.61
R05282,U2401,P0334,2024-07-20,Damaged item,Used,790.18
R05283,U4163,P1099,2025-03-24,Damaged item,Opened,2155.87
R05284,U5202,P0410,2025-03-07,Better price elsewhere,Defective,234.15
R05285,U4780,P0374,2025-03-27,Better price elsewhere,Used,2443.2
R05286,U1428,P1284,2024-10-28,No longer needed,Used,2475.82
R05287,U1384,P1116,2025-03-09,Better price elsewhere,Used,2169.91
R05288,U1655,P0591,2024-10-07,Wrong product,Defective,425.62
R05289,U1124,P1273,2024-08-01,Better price elsewhere,Defective,1437.54
R05290,U4390,P0945,2025-02-14,No longer needed,Opened,1605.33
R05291,U5905,P0956,2024-10-08,Poor quality,Defective,267.46
R05292,U4163,P0492,2025-06-17,Wrong product,New,323.18
R05293,U4571,P0048,2024-07-23,Better price elsewhere,Defective,2275.56
R05294,U3940,P0501,2025-05-24,Missing parts,New,1488.03
R05295,U3774,P1012,2024-10-13,Better price elsewhere,Opened,324.62
R05296,U2815,P0866,2025-03-19,Wrong product,New,2365.22
R05297,U1167,P0464,2025-06-27,Poor quality,Opened,1483.11
R05298,U2300,P0580,2025-02-02,Missing parts,New,1668.79
R05299,U1281,P0511,2024-12-12,Wrong product,Defective,1347.42
R05300,U2021,P1025,2024-12-15,Missing parts,Opened,354.52
R05301,U2506,P1322,2024-12-26,Damaged item,Opened,1643.09
R05302,U5215,P1248,2024-10-23,Missing parts,New,534.02
R05303,U4913,P1071,2025-04-15,Poor quality,Opened,1557.56
R05304,U2378,P0277,2025-05-29,No longer needed,Defective,2468.43
R05305,U4246,P0062,2024-10-21,Better price elsewhere,Used,475.94
R05306,U4435,P0424,2025-06-16,Damaged item,Defective,1954.15
R05307,U1760,P0760,2024-08-07,Better price elsewhere,New,1093.19
R05308,U4554,P0419,2025-04-08,Better price elsewhere,Unknown,1169.59
R05309,U1976,P0347,2024-08-20,Wrong product,Defective,1155.44
R05310,U1185,P0327,2025-04-16,Better price elsewhere,Opened,0.0
R05311,U5764,P1292,2025-05-29,No longer needed,Defective,1991.36
R05312,U4177,P1131,2025-02-03,Poor quality,Used,926.29
R05313,U4695,P0815,2024-08-13,Missing parts,Opened,1499.98
R05314,U1091,P0474,2025-02-12,Wrong product,Defective,592.26
R05315,U1472,P1333,2025-01-03,Damaged item,Used,2439.8
R05316,U3935,P0070,2024-09-20,No longer needed,Opened,1884.17
R05317,U3499,P0282,2025-07-05,Poor quality,Used,1263.44
R05318,U2050,P0405,2024-12-12,Better price elsewhere,New,1900.86
R05319,U4509,P0271,2025-04-30,No longer needed,Defective,2456.62
R05320,U3906,P1408,2025-07-06,Poor quality,New,170.44
R05321,U2816,P0372,2025-04-10,No longer needed,Defective,869.05
R05322,U3903,P0096,2024-08-15,Missing parts,Used,163.78
R05323,U5859,P0701,2024-07-25,Better price elsewhere,New,326.71
R05324,U5848,P1173,2025-06-11,Damaged item,Defective,904.25
R05325,U2698,P0603,2024-11-14,Damaged item,Defective,890.1
R05326,U4173,P0129,2025-01-09,No longer needed,Defective,2356.23
R05327,U5534,P0048,2024-08-14,Damaged item,Defective,1727.68
R05328,U2815,P0424,2025-01-17,Better price elsewhere,Opened,1605.49
R05330,U4813,P1139,2024-11-03,Damaged item,Used,492.78
R05331,U3924,P0004,2025-05-04,Better price elsewhere,New,497.25
R05332,U4510,P0188,2024-08-01,Poor quality,Used,676.88
R05333,U1803,P0389,2024-09-10,Poor quality,Defective,2422.54
R05334,U2862,P1104,2025-06-16,Missing parts,Opened,2013.09
R05335,U4847,P1477,2025-05-15,No longer needed,Used,319.65
R05336,U4947,P0737,2024-11-06,No longer needed,Defective,713.27
R05337,U2703,P1207,2025-02-15,Wrong product,Defective,2143.78
R05338,U3585,P0689,2024-09-06,Better price elsewhere,Used,137.75
R05339,U3504,P1235,2024-12-11,Better price elsewhere,Opened,1880.62
R05340,U3569,P0242,2024-10-12,Damaged item,Defective,1605.28
R05341,U5995,P0235,2025-04-15,Wrong product,Opened,1988.1
R05342,U1388,P0500,2025-04-17,No longer needed,Defective,660.5
R05343,U4472,P0595,2025-05-09,Better price elsewhere,Opened,1877.01
R05344,U4825,P0374,2024-10-26,Better price elsewhere,Opened,645.37
R05345,U5897,P0258,2025-04-17,No longer needed,Used,1875.6
R05346,U1767,P0090,2025-06-13,Wrong product,Opened,2058.58
R05347,U4444,P0630,2025-05-25,No longer needed,Defective,1525.39
R05348,U1247,P0420,2025-04-14,Wrong product,Used,217.52
R05349,U4908,P0606,2024-08-30,Unknown,Opened,536.28
R05350,U3048,P0860,2025-01-25,Better price elsewhere,Opened,2405.75
R05351,U2161,P1092,2024-11-08,Wrong product,Used,446.79
R05352,U2937,P0133,2025-02-11,No longer needed,New,281.09
R05353,U4584,P1442,2024-10-18,Poor quality,Defective,1772.91
R05354,U3720,P0970,2025-06-30,Damaged item,Used,1528.92
R05355,U3288,P0676,2025-02-04,Poor quality,Used,2375.67
R05356,U2600,P0542,2024-12-20,No longer needed,Used,2096.55
R05357,U3589,P1040,2025-06-08,No longer needed,New,665.84
R05358,U3770,P1329,2025-03-16,Wrong product,Defective,877.78
R05359,U5122,P1289,2024-11-24,Poor quality,Used,242.92
R05360,U5866,P1319,2025-06-22,Damaged item,New,2131.93
R05361,U3515,P0204,2025-05-22,No longer needed,Opened,759.32
R05362,U2378,P0532,2025-06-23,Better price elsewhere,New,270.77
R05363,U5607,P1151,2024-10-10,No longer needed,Defective,827.96
R05364,U3778,P0952,2025-02-08,Poor quality,Opened,2099.76
R05365,U1276,P1427,2025-01-05,Damaged item,Used,1993.24
R05366,U3130,P0435,2024-08-15,Better price elsewhere,New,278.76
R05367,U5907,P0274,2024-12-03,Poor quality,Opened,1563.28
R05368,U5904,P0173,2024-11-17,Damaged item,Used,1262.29
R05369,U5504,P1419,2025-01-13,Wrong product,Used,2000.68
R05370,U2576,P0791,2025-01-10,Poor quality,New,296.41
R05371,U3699,P0031,2025-06-23,Missing parts,Opened,2097.44
R05372,U5724,P1093,2025-01-01,Missing parts,Opened,466.6
R05373,U5818,P0090,2025-03-04,Poor quality,Opened,2270.25
R05374,U4370,P1380,2024-09-11,No longer needed,Defective,2283.45
R05375,U3196,P1166,2024-09-12,Poor quality,New,1036.66
R05376,U3711,P0087,2024-12-22,Damaged item,Used,2281.81
R05377,U2678,P0985,2025-03-10,Poor quality,Defective,172.15
R05378,U4535,P0224,2025-01-30,Wrong product,Opened,1480.2
R05379,U1435,P0347,2024-11-04,No longer needed,Defective,905.41
R05380,U5120,P1342,2024-08-04,Poor quality,Defective,399.53
R05381,U4938,P0938,2024-12-28,Missing parts,Defective,2428.45
R05382,U3986,P0437,2024-11-28,Damaged item,Defective,1820.31
R05383,U5857,P0264,2025-01-29,Wrong product,Opened,310.96
R05384,U4403,P0159,2025-05-07,Damaged item,Defective,660.74
R05385,U2947,P1077,2025-02-09,Missing parts,New,1992.61
R05386,U3773,P1165,2025-05-30,Wrong product,New,1183.1
R05387,U5361,P0428,2024-09-04,Unknown,Opened,772.31
R05388,U3846,P0491,2025-03-03,Better price elsewhere,Opened,1787.15
R05389,U5053,P1304,2024-09-27,Damaged item,Used,1123.94
R05390,U4503,P0096,2025-04-03,Poor quality,New,1109.32
R05391,U3597,P0955,2025-01-16,Wrong product,Defective,404.48
R05392,U2453,P0242,2025-01-25,Damaged item,Used,1917.61
R05393,U5788,P0086,2024-08-28,Better price elsewhere,New,2261.89
R05394,U5539,P0586,2025-02-28,Damaged item,Defective,1204.63
R05395,U5613,P1123,2024-09-10,Damaged item,Used,307.13
R05396,U5169,P0302,2025-06-13,Missing parts,Defective,1151.16
R05397,U5460,P0871,2025-03-30,No longer needed,Used,367.13
R05398,U1471,P0663,2025-06-24,Wrong product,Opened,1823.03
R05399,U3183,P0724,2024-10-14,Better price elsewhere,New,2206.22
R05400,U1802,P0709,2024-11-09,No longer needed,Defective,1701.15
